Player ID,PlayerName,ELONOWR,ELO,RANK,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples,WINSTREAK,LOSESTREAK,TIESTREAK,PALL,PRECENT,WR,STREAK,FINAL MODIFIER
83.0,Milar,120.46,120.567,0.402,0.57,0.002,0.2,0.619,11.7,18.9,30.0,31.0,1.0,30.8,40.8,35.4,4.6,9.1,1.9,1.0,0.5,2.886,125.5,10,29.0,26.0,1.0,62.0,56.0,-0.008,0.027,0.019
16.0,yahallonyanpasu,116.99,119.077,0.39,0.451,0.004,1.8,0.71,15.7,14.9,109.0,92.0,2.0,24.6,30.7,32.5,7.9,12.6,1.9,1.6,1.5,2.466,122.5,10,35.0,21.0,0.0,203.0,56.0,0.042,0.125,0.167
351.0,kabigon,118.99,118.99,0.397,0.665,0.001,2.0,0.503,10.0,18.0,4.0,2.0,0.0,52.0,61.0,52.0,0.0,0.0,0.0,0.0,3.0,4.692,170.0,1,4.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0
59.0,neoburnz,118.53,118.522,0.395,0.599,0.002,0.0,0.568,11.0,16.7,227.0,215.0,12.0,37.1,39.1,41.2,4.1,6.0,1.1,1.2,1.2,3.692,126.5,10,25.0,28.0,2.0,454.0,55.0,0.013,-0.027,-0.014
77.0,neptune,119.04,117.726,0.397,0.568,0.002,0.0,0.607,9.5,16.5,64.0,69.0,2.0,42.0,24.9,44.3,2.3,5.6,0.5,0.4,0.3,3.552,117.7,10,21.0,31.0,1.0,135.0,53.0,-0.019,-0.094,-0.113
379.0,CipherKai,118.89,117.496,0.396,0.599,0.001,0.0,0.573,8.4,17.8,115.0,132.0,3.0,51.7,27.0,57.8,6.1,4.4,1.6,1.5,0.4,3.801,131.1,10,24.0,32.0,0.0,250.0,56.0,-0.034,-0.071,-0.105
47.0,Renzou,114.95,117.371,0.383,0.527,0.003,0.1,0.609,11.2,11.7,44.0,35.0,1.0,34.6,26.8,39.3,4.7,8.3,1.4,1.3,0.3,3.151,116.5,10,34.0,20.0,0.0,80.0,54.0,0.056,0.13,0.186
30.0,revel,116.2,116.2,0.387,0.535,0.003,0.0,0.613,12.0,13.667,8.0,7.0,0.0,34.333,25.667,37.333,3.0,7.0,0.667,0.667,0.667,3.262,112.333,3,8.0,7.0,0.0,15.0,15.0,0.0,0.0,0.0
58.0,Lika,113.92,115.768,0.38,0.473,0.004,0.2,0.654,15.9,11.7,113.0,92.0,2.0,27.4,29.8,29.1,1.7,12.6,0.9,0.4,0.6,2.53,121.5,10,35.0,25.0,0.0,207.0,60.0,0.051,0.083,0.134
394.0,Komari,113.65,115.736,0.379,0.539,0.002,0.3,0.583,9.9,12.7,93.0,72.0,7.0,35.3,27.6,39.6,4.3,4.7,0.7,1.1,1.6,3.822,116.7,10,29.0,20.0,3.0,172.0,52.0,0.061,0.087,0.148
106.0,cafezinho,114.77,114.916,0.383,0.502,0.002,0.0,0.634,11.6,12.5,106.0,101.0,4.0,38.8,16.9,49.0,10.2,9.0,2.6,2.5,0.6,3.051,111.2,10,27.0,28.0,0.0,211.0,55.0,0.012,-0.009,0.003
78.0,doomchicken,112.89,113.446,0.376,0.532,0.001,0.2,0.583,8.9,14.6,41.0,38.0,2.0,44.6,25.2,50.9,6.3,7.5,1.1,1.5,1.1,3.778,131.2,10,27.0,25.0,2.0,81.0,54.0,0.019,0.019,0.037
119.0,Fumiii,112.12,113.355,0.374,0.547,0.002,0.1,0.559,10.6,12.3,165.0,148.0,6.0,49.4,22.4,53.5,4.1,4.1,1.2,1.2,0.3,3.724,130.7,10,31.0,23.0,3.0,319.0,57.0,0.027,0.07,0.097
70.0,MahiruShiina,112.12,112.919,0.374,0.508,0.002,0.0,0.601,9.5,12.0,46.0,44.0,0.0,42.0,14.1,50.5,8.5,7.7,2.4,2.3,0.0,3.33,110.6,10,29.0,23.0,0.0,90.0,52.0,0.011,0.058,0.069
45.0,Noru,112.72,112.72,0.376,0.541,0.002,0.5,0.571,8.667,9.5,18.0,12.0,0.0,32.167,26.0,39.5,7.333,6.5,1.167,2.333,0.333,3.425,107.167,6,18.0,12.0,0.0,30.0,30.0,0.0,0.0,0.0
307.0,kaededayo,114.0,112.618,0.38,0.547,0.001,0.1,0.579,9.4,16.3,77.0,87.0,1.0,37.0,36.3,39.3,2.3,3.6,0.5,0.7,0.5,3.75,133.2,10,24.0,33.0,1.0,165.0,58.0,-0.03,-0.078,-0.108
88.0,Emdiel,111.74,112.6,0.372,0.51,0.002,0.1,0.594,9.3,13.1,238.0,227.0,3.0,44.8,16.8,55.4,10.6,8.4,2.1,3.0,0.6,3.391,120.1,10,31.0,24.0,1.0,468.0,56.0,0.012,0.062,0.074
220.0,Bofu,111.77,112.395,0.373,0.53,0.002,0.0,0.573,9.556,11.444,25.0,23.0,0.0,29.222,34.444,30.111,0.889,5.556,0.444,0.0,1.0,3.654,120.222,9,25.0,23.0,0.0,48.0,48.0,0.021,0.021,0.042
79.0,JuliAless64,113.33,112.339,0.378,0.539,0.002,0.2,0.581,8.1,13.8,25.0,30.0,1.0,38.2,21.3,46.4,8.2,7.0,1.3,2.3,0.3,3.576,110.8,10,25.0,26.0,0.0,56.0,51.0,-0.045,-0.01,-0.054
51.0,Chata,111.22,111.797,0.371,0.536,0.002,0.4,0.561,10.4,11.7,26.0,24.0,2.0,33.2,35.2,37.7,4.5,5.6,1.0,1.0,1.5,3.734,127.7,10,26.0,24.0,2.0,52.0,52.0,0.019,0.019,0.038
113.0,Maki04,111.13,111.783,0.37,0.541,0.001,0.2,0.556,9.3,12.8,125.0,124.0,10.0,43.7,28.2,52.7,9.0,5.3,1.3,1.7,0.2,3.65,132.5,10,30.0,23.0,4.0,259.0,57.0,0.002,0.061,0.063
128.0,apurplenose,111.98,111.758,0.373,0.54,0.002,0.3,0.565,9.0,12.1,87.0,86.0,5.0,33.2,29.9,36.8,3.6,5.4,1.1,1.0,0.3,3.602,117.1,10,25.0,28.0,1.0,178.0,54.0,0.003,-0.028,-0.025
156.0,Zental,111.35,110.616,0.371,0.497,0.003,0.0,0.604,9.8,12.1,50.0,58.0,1.0,31.5,21.0,34.0,2.5,7.1,0.3,1.0,0.6,3.336,105.9,10,27.0,27.0,0.0,109.0,54.0,-0.037,0.0,-0.037
347.0,Selaph,110.09,110.09,0.367,0.505,0.002,0.6,0.583,8.4,11.8,13.0,13.0,0.0,28.4,31.0,30.4,2.0,5.8,0.2,0.6,0.8,3.546,116.2,5,13.0,13.0,0.0,26.0,26.0,0.0,0.0,0.0
38.0,Diukes,109.06,109.942,0.364,0.475,0.002,0.833,0.605,9.5,12.167,17.0,15.0,2.0,34.833,25.167,53.0,18.167,6.833,2.833,4.833,0.667,3.207,124.5,6,17.0,15.0,2.0,34.0,34.0,0.029,0.029,0.059
76.0,comfv,107.59,109.911,0.359,0.457,0.002,0.7,0.609,10.2,14.5,44.0,33.0,0.0,24.7,34.3,29.9,5.2,7.6,1.7,1.2,0.9,2.976,129.4,10,33.0,23.0,0.0,77.0,56.0,0.071,0.089,0.161
327.0,Flato,108.39,109.667,0.361,0.498,0.001,0.0,0.574,7.333,10.778,25.0,21.0,1.0,28.333,26.889,35.556,7.222,4.0,1.111,2.667,0.333,3.423,110.444,9,25.0,21.0,1.0,47.0,47.0,0.043,0.043,0.085
274.0,Mami,109.08,109.145,0.364,0.49,0.002,0.3,0.589,10.0,11.2,97.0,94.0,1.0,20.0,38.4,22.9,2.9,7.7,0.6,0.9,1.4,3.101,118.6,10,27.0,28.0,0.0,192.0,55.0,0.008,-0.009,-0.001
238.0,Progenitor,110.78,108.729,0.369,0.532,0.002,0.0,0.562,9.0,10.9,49.0,64.0,4.0,37.3,23.4,43.6,6.3,5.6,2.0,2.0,0.5,3.573,114.5,10,22.0,30.0,0.0,117.0,52.0,-0.064,-0.077,-0.141
36.0,anonimus_opinion,108.52,108.52,0.362,0.501,0.001,1.0,0.572,8.0,15.0,9.0,8.0,0.0,33.0,37.667,43.0,10.0,6.333,1.333,1.667,1.0,3.382,141.333,3,9.0,8.0,0.0,17.0,17.0,0.0,0.0,0.0
318.0,Nephirea,109.63,108.414,0.365,0.525,0.001,0.1,0.557,8.0,12.2,57.0,64.0,8.0,28.7,34.7,29.5,0.8,4.8,0.3,0.2,0.7,3.8,120.1,10,21.0,28.0,3.0,129.0,52.0,-0.027,-0.067,-0.094
120.0,HiHi,107.96,108.301,0.36,0.464,0.002,0.375,0.605,9.875,10.25,22.0,21.0,1.0,30.0,20.875,33.625,3.625,7.125,1.125,0.875,0.625,3.344,110.0,8,22.0,21.0,1.0,44.0,44.0,0.011,0.011,0.023
149.0,Zozo,106.86,107.114,0.356,0.505,0.001,0.0,0.551,8.3,10.2,102.0,107.0,3.0,30.4,30.0,34.9,4.5,6.2,0.8,1.1,1.0,3.737,118.9,10,28.0,23.0,0.0,212.0,51.0,-0.012,0.049,0.037
37.0,claydoll1091,106.26,106.692,0.354,0.448,0.003,0.1,0.605,10.0,8.9,97.0,94.0,3.0,20.7,28.1,24.5,3.8,9.0,1.3,0.6,1.0,2.86,108.5,10,28.0,25.0,1.0,194.0,54.0,0.008,0.028,0.036
100.0,IrinaShidou,108.48,106.628,0.362,0.509,0.001,0.3,0.563,8.8,12.0,36.0,45.0,0.0,46.0,17.0,69.0,23.0,6.8,5.0,6.6,0.2,3.222,123.6,10,23.0,31.0,0.0,81.0,54.0,-0.056,-0.074,-0.13
191.0,redeyes,105.46,106.346,0.352,0.475,0.001,0.3,0.568,7.1,12.5,171.0,160.0,2.0,42.1,17.6,50.4,8.3,6.3,1.3,2.2,0.3,3.661,126.0,10,30.0,24.0,0.0,333.0,54.0,0.017,0.056,0.072
366.0,AitsukiNakuru,105.37,106.075,0.351,0.493,0.001,0.2,0.549,8.2,10.1,217.0,213.0,11.0,40.4,17.3,51.5,11.1,4.7,1.8,3.3,0.4,3.66,117.2,10,31.0,24.0,2.0,441.0,57.0,0.005,0.061,0.066
221.0,Neumann,105.99,105.99,0.353,0.506,0.001,0.0,0.541,8.0,10.5,5.0,4.0,1.0,37.0,23.5,42.5,5.5,4.5,1.0,1.0,0.0,3.823,119.5,2,5.0,4.0,1.0,10.0,10.0,0.0,0.0,0.0
72.0,ruuka,106.35,105.967,0.354,0.476,0.001,0.4,0.576,7.6,11.2,58.0,56.0,2.0,37.5,20.6,55.7,18.2,5.4,2.6,4.8,0.8,3.37,121.7,10,23.0,29.0,2.0,116.0,54.0,0.009,-0.056,-0.047
129.0,peeku,105.88,105.88,0.353,0.503,0.002,0.25,0.543,8.75,9.0,11.0,11.0,0.0,31.0,31.75,37.25,6.25,6.0,0.75,0.75,0.5,3.742,124.25,4,11.0,11.0,0.0,22.0,22.0,0.0,0.0,0.0
98.0,Comete,105.72,105.72,0.352,0.455,0.002,0.25,0.592,10.0,8.75,18.0,4.0,0.0,33.25,25.75,46.25,13.0,9.5,3.5,2.0,0.5,3.258,126.75,4,18.0,4.0,0.0,22.0,22.0,0.0,0.0,0.0
87.0,Beokros,105.16,105.704,0.351,0.464,0.002,0.5,0.577,9.4,11.1,67.0,62.0,8.0,35.0,24.2,39.2,4.2,7.3,1.3,0.6,0.4,3.425,127.6,10,27.0,25.0,4.0,137.0,56.0,0.018,0.018,0.036
66.0,bamboo,104.4,105.3,0.348,0.475,0.002,0.5,0.557,9.8,8.5,120.0,114.0,4.0,29.7,31.1,31.2,1.5,8.5,0.6,0.6,0.1,3.4,128.1,10,30.0,23.0,1.0,238.0,54.0,0.013,0.065,0.077
276.0,hmsuis,106.33,105.27,0.354,0.475,0.001,0.2,0.578,8.6,10.9,113.0,116.0,6.0,27.6,30.3,33.0,5.4,4.2,0.8,1.6,0.4,3.607,121.3,10,24.0,35.0,0.0,235.0,59.0,-0.006,-0.093,-0.1
285.0,miiarad,105.28,105.063,0.351,0.486,0.001,0.0,0.555,7.7,11.7,86.0,90.0,8.0,28.9,33.3,31.7,2.8,5.1,1.1,0.6,0.7,3.602,128.5,10,26.0,26.0,3.0,184.0,55.0,-0.011,0.0,-0.011
112.0,Legitted,104.88,104.88,0.35,0.487,0.001,0.5,0.55,7.0,12.5,10.0,13.0,0.0,18.5,46.25,19.75,1.25,4.75,0.0,0.25,0.75,3.544,131.5,4,10.0,13.0,0.0,23.0,23.0,0.0,0.0,0.0
80.0,moosepi,107.61,104.872,0.359,0.512,0.001,0.1,0.551,7.8,12.9,34.0,48.0,2.0,39.8,28.3,51.6,11.8,6.1,1.9,2.7,0.4,3.716,133.7,10,21.0,33.0,2.0,84.0,56.0,-0.083,-0.107,-0.19
146.0,tapumomo,101.41,104.598,0.338,0.423,0.002,0.4,0.583,9.0,7.4,97.0,73.0,2.0,27.0,21.9,32.8,5.8,6.6,1.1,0.9,0.2,3.425,114.7,10,36.0,17.0,0.0,172.0,53.0,0.07,0.179,0.249
403.0,AnnaYanami,104.48,104.59,0.348,0.481,0.001,0.2,0.552,7.4,9.0,128.0,116.0,2.0,27.4,32.8,28.6,1.2,3.9,0.6,0.2,0.8,3.709,124.6,10,24.0,28.0,1.0,246.0,53.0,0.024,-0.038,-0.013
124.0,LelPop,103.63,103.63,0.345,0.401,0.002,0.0,0.629,8.25,10.0,8.0,15.0,0.0,21.25,25.25,27.5,6.25,6.75,1.75,1.5,0.75,2.876,115.0,4,8.0,15.0,0.0,23.0,23.0,0.0,0.0,0.0
81.0,Pile,104.56,103.523,0.349,0.454,0.002,0.2,0.582,9.4,12.6,158.0,185.0,6.0,37.9,21.0,56.3,18.4,10.9,5.6,4.1,0.2,2.984,129.2,10,27.0,30.0,0.0,349.0,57.0,-0.039,-0.026,-0.065
373.0,harges,102.99,103.487,0.343,0.459,0.001,0.4,0.561,8.5,9.3,42.0,40.0,2.0,26.4,34.0,28.5,2.1,3.2,0.3,0.4,0.7,3.924,129.7,10,30.0,27.0,1.0,84.0,58.0,0.012,0.026,0.038
23.0,Shuuka,103.24,103.24,0.344,0.356,0.002,0.0,0.673,9.0,10.0,4.0,2.0,0.0,23.0,19.0,40.0,17.0,8.0,4.0,2.0,1.0,2.45,118.0,1,4.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0
121.0,Janoxx,102.08,102.92,0.34,0.342,0.003,0.7,0.676,11.0,7.6,161.0,149.0,1.0,17.0,18.8,17.7,0.7,9.5,0.2,0.2,0.0,2.04,104.4,10,30.0,25.0,0.0,311.0,55.0,0.019,0.045,0.065
125.0,paperyoshi10,103.44,102.656,0.345,0.447,0.002,0.5,0.578,9.2,8.8,126.0,140.0,3.0,28.6,22.7,29.3,0.7,4.2,0.1,0.1,0.4,3.78,115.2,10,27.0,30.0,0.0,269.0,57.0,-0.026,-0.026,-0.052
18.0,GyroInmobile,102.43,102.43,0.341,0.476,0.002,0.0,0.536,9.0,8.0,4.0,5.0,1.0,26.0,25.5,32.0,6.0,4.0,0.5,1.0,0.5,3.714,108.0,2,4.0,5.0,1.0,10.0,10.0,0.0,0.0,0.0
97.0,chaabdu92,98.51,101.965,0.328,0.4,0.001,0.3,0.579,6.8,9.9,45.0,31.0,1.0,30.4,18.1,35.8,5.4,6.6,0.9,0.8,0.1,3.543,121.3,10,36.0,18.0,1.0,77.0,55.0,0.091,0.164,0.255
311.0,beautiful,102.53,101.798,0.342,0.472,0.001,0.375,0.542,7.5,8.375,19.0,21.0,1.0,18.375,40.375,20.75,2.375,5.0,0.75,0.75,0.375,3.459,123.875,8,19.0,21.0,1.0,41.0,41.0,-0.024,-0.024,-0.049
177.0,oh95,101.97,101.529,0.34,0.457,0.001,0.167,0.553,7.0,11.333,16.0,17.0,1.0,27.667,30.5,34.5,6.833,5.167,0.833,2.333,0.5,3.581,128.167,6,16.0,17.0,1.0,34.0,34.0,-0.015,-0.015,-0.029
358.0,mangoss,100.86,101.239,0.336,0.464,0.001,0.1,0.533,6.7,8.8,143.0,145.0,8.0,33.8,23.4,41.3,7.5,4.8,0.7,1.8,0.2,3.75,123.2,10,30.0,25.0,1.0,296.0,56.0,-0.003,0.045,0.041
46.0,Orfey,100.67,101.143,0.336,0.363,0.002,0.5,0.64,8.0,10.0,35.0,33.0,0.0,26.3,16.8,37.7,11.4,7.6,2.5,3.3,0.3,2.88,118.4,10,29.0,27.0,0.0,68.0,56.0,0.015,0.018,0.033
369.0,florenz,100.64,101.035,0.335,0.444,0.001,0.5,0.554,6.3,9.5,55.0,48.0,1.0,22.5,30.1,33.8,11.3,5.5,1.9,3.3,0.4,3.549,119.6,10,25.0,28.0,1.0,104.0,54.0,0.034,-0.028,0.006
505.0,MaikaSasaki,102.0,100.736,0.34,0.467,0.001,0.3,0.542,9.6,8.2,80.0,95.0,5.0,32.8,27.5,38.2,5.4,4.3,1.0,1.1,0.7,3.878,129.9,10,25.0,30.0,3.0,180.0,58.0,-0.042,-0.043,-0.085
103.0,mrwolf2,100.85,100.493,0.336,0.385,0.002,0.875,0.618,8.375,9.75,20.0,21.0,1.0,22.875,21.0,38.5,15.625,8.875,4.5,3.25,0.5,2.655,114.5,8,20.0,21.0,1.0,42.0,42.0,-0.012,-0.012,-0.024
480.0,Tugia,100.36,100.371,0.335,0.433,0.002,0.5,0.562,7.2,8.6,125.0,127.0,4.0,27.8,26.5,28.8,1.0,5.8,0.5,0.1,0.5,3.37,123.6,10,28.0,27.0,1.0,256.0,56.0,-0.004,0.009,0.005
8.0,Hejsan,100.17,100.17,0.334,0.446,0.001,0.5,0.546,6.5,11.25,11.0,8.0,1.0,29.25,20.75,41.25,12.0,6.75,2.75,2.75,0.0,3.508,112.25,4,11.0,8.0,1.0,20.0,20.0,0.0,0.0,0.0
150.0,Bommie,100.19,100.046,0.334,0.444,0.001,0.1,0.548,6.9,6.7,89.0,99.0,1.0,40.2,11.2,50.7,10.5,3.3,2.1,1.9,0.2,3.678,115.7,10,28.0,24.0,0.0,189.0,52.0,-0.026,0.038,0.012
432.0,Deja_,97.85,99.65,0.326,0.377,0.001,0.667,0.596,8.222,8.333,28.0,22.0,0.0,31.333,10.556,35.889,4.556,4.111,0.778,1.222,0.111,3.427,111.222,9,28.0,22.0,0.0,50.0,50.0,0.06,0.06,0.12
91.0,Baikinman,98.57,99.527,0.329,0.443,0.001,0.444,0.532,5.778,8.778,25.0,22.0,0.0,33.889,19.0,54.111,20.222,5.667,3.0,4.556,0.333,3.54,119.333,9,25.0,22.0,0.0,47.0,47.0,0.032,0.032,0.064
291.0,ss_r_white_pony,99.66,99.387,0.332,0.409,0.002,0.1,0.579,8.7,8.5,87.0,87.0,1.0,25.1,22.5,27.2,2.1,7.6,1.1,0.4,0.1,3.08,115.5,10,26.0,29.0,0.0,175.0,55.0,0.0,-0.027,-0.027
289.0,Provenance,97.79,99.343,0.326,0.38,0.002,0.1,0.591,9.4,7.5,52.0,41.0,0.0,27.7,15.1,30.8,3.1,6.9,1.0,0.5,0.1,3.251,112.3,10,29.0,25.0,0.0,93.0,54.0,0.059,0.037,0.096
84.0,Alkios,96.18,99.278,0.321,0.426,0.001,0.5,0.527,7.7,9.0,38.0,25.0,0.0,22.5,37.0,27.8,5.3,5.2,1.1,0.9,0.8,3.981,139.5,10,35.0,23.0,0.0,63.0,58.0,0.103,0.103,0.207
217.0,ShelterRin,100.05,99.207,0.333,0.452,0.001,0.0,0.539,5.6,10.7,144.0,146.0,8.0,26.3,31.2,31.3,5.0,4.4,1.8,1.3,1.1,3.662,126.5,10,24.0,33.0,1.0,298.0,58.0,-0.003,-0.078,-0.081
115.0,Saiki,99.06,99.06,0.33,0.384,0.003,0.0,0.6,10.0,7.0,10.0,11.0,0.0,21.5,18.75,22.5,1.0,9.75,0.25,0.5,0.25,3.05,104.0,4,10.0,11.0,0.0,21.0,21.0,0.0,0.0,0.0
479.0,NMapper,101.38,98.969,0.338,0.395,0.003,0.1,0.612,10.6,7.5,23.0,32.0,1.0,28.1,15.4,36.6,8.5,8.1,3.1,1.8,0.7,2.904,110.8,10,23.0,32.0,1.0,56.0,56.0,-0.08,-0.08,-0.161
160.0,Skychael,97.98,98.14,0.327,0.356,0.002,0.6,0.62,9.3,7.3,135.0,133.0,8.0,25.6,18.0,31.4,5.8,8.2,2.2,1.1,0.5,2.903,121.7,10,29.0,28.0,0.0,276.0,57.0,0.004,0.009,0.012
320.0,YunnN,98.12,98.12,0.327,0.396,0.002,0.667,0.579,7.333,9.333,9.0,7.0,0.0,28.0,19.333,28.667,0.667,4.333,0.333,0.0,0.0,3.414,119.667,3,9.0,7.0,0.0,16.0,16.0,0.0,0.0,0.0
321.0,jaimeywea,96.98,98.022,0.323,0.44,0.001,0.3,0.52,6.4,9.7,83.0,71.0,3.0,32.7,25.7,37.6,4.9,5.4,0.9,0.9,0.3,3.893,131.4,10,28.0,25.0,1.0,157.0,54.0,0.038,0.028,0.066
144.0,liljakatsuragi,97.77,98.0,0.326,0.454,0.001,0.2,0.513,5.6,8.9,262.0,250.0,9.0,41.3,19.7,48.8,7.5,4.7,1.6,1.5,0.1,3.985,133.2,10,28.0,28.0,1.0,521.0,57.0,0.012,0.0,0.012
123.0,Konsumenci,97.7,97.972,0.326,0.373,0.002,0.1,0.599,8.5,5.5,143.0,133.0,2.0,20.4,25.1,26.6,6.2,9.5,3.2,0.9,0.3,2.71,121.2,10,28.0,29.0,0.0,278.0,57.0,0.018,-0.009,0.009
325.0,Swapin,98.35,97.69,0.328,0.427,0.001,0.2,0.547,6.3,7.9,97.0,97.0,2.0,28.4,21.2,37.0,8.6,4.6,1.8,2.0,0.1,3.552,113.3,10,23.0,30.0,0.0,196.0,53.0,0.0,-0.066,-0.066
430.0,HaruUrara,98.45,97.63,0.328,0.394,0.002,0.9,0.583,8.9,9.4,117.0,126.0,3.0,22.9,25.5,28.5,5.6,6.4,1.1,1.4,0.4,3.263,122.0,10,25.0,30.0,0.0,246.0,55.0,-0.018,-0.045,-0.064
326.0,pomo,97.52,97.339,0.325,0.385,0.002,0.1,0.584,8.9,7.7,108.0,110.0,5.0,31.8,12.8,44.0,12.2,7.1,3.1,3.0,0.3,3.177,116.1,10,27.0,28.0,0.0,223.0,55.0,-0.004,-0.009,-0.014
67.0,DKing20,97.74,97.095,0.326,0.415,0.001,0.2,0.555,7.2,8.1,128.0,136.0,8.0,28.3,23.6,30.0,1.7,6.0,0.2,0.4,0.0,3.868,124.7,10,25.0,29.0,3.0,272.0,57.0,-0.015,-0.035,-0.05
398.0,kabao,95.71,96.91,0.319,0.382,0.001,0.889,0.569,7.222,6.111,27.0,23.0,0.0,22.333,22.222,30.667,8.333,5.0,0.667,2.333,0.333,3.471,116.889,9,27.0,23.0,0.0,50.0,50.0,0.04,0.04,0.08
370.0,Andrey_K,93.82,96.82,0.313,0.324,0.002,0.625,0.612,8.375,6.625,27.0,18.0,0.0,22.0,15.375,25.5,3.5,5.5,0.5,0.5,0.25,3.336,116.5,8,27.0,18.0,0.0,45.0,45.0,0.1,0.1,0.2
