Player ID,PlayerName,ELONOWR,RANK,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples,WINSTREAK,LOSESTREAK,TIESTREAK,ELO
175,Kirox,82.74,0.276,0.395,0.0,3.0,0.424,2.0,8.0,2,3,0,36.0,22.0,39.0,3.0,11.0,1.0,0.0,0.0,4.487,147.0,1,2,3,0,82.74
180,psirockin,70.64,0.235,0.292,0.0,3.0,0.41,5.0,2.0,3,2,0,24.0,14.0,28.0,4.0,7.0,0.0,0.0,0.0,4.714,130.0,1,3,2,0,70.64
181,Yolowolf75,115.17,0.384,0.708,0.001,1.0,0.417,5.0,17.0,3,2,1,65.0,71.0,70.0,5.0,6.0,0.0,0.0,0.0,5.071,192.0,1,3,2,1,115.17
217,ShelterRin,82.54,0.275,0.441,0.0,1.0,0.371,4.0,2.0,5,0,0,28.0,32.0,29.0,1.0,2.0,0.0,0.0,0.0,5.345,136.0,1,5,0,0,82.54
225,MythAndroid,79.64,0.265,0.399,0.001,1.667,0.387,3.333,2.667,7,7,2,41.667,19.667,49.667,8.0,8.333,0.667,1.333,0.0,4.712,155.0,3,7,7,2,79.64
276,hmsuis,92.12,0.307,0.486,0.0,0.0,0.421,3.0,8.0,2,4,0,26.0,63.0,26.0,0.0,11.0,0.0,0.0,0.0,4.731,183.0,1,2,4,0,92.12
277,chemist,95.61,0.319,0.458,0.0,3.0,0.487,1.0,7.0,1,3,1,15.0,51.0,15.0,0.0,6.0,0.0,0.0,0.0,4.133,144.0,1,1,3,1,95.61
311,beautiful,98.8,0.329,0.538,0.001,0.0,0.433,5.0,9.0,3,2,0,20.0,50.0,20.0,0.0,5.0,0.0,0.0,1.0,4.8,130.0,1,3,2,0,98.8
322,Catge,70.07,0.234,0.323,0.0,1.0,0.37,2.0,1.0,0,4,1,23.0,31.0,23.0,0.0,6.0,0.0,0.0,0.0,5.0,167.0,1,0,4,1,70.07
325,Swapin,105.27,0.351,0.627,0.001,0.333,0.404,4.0,3.667,8,6,2,48.333,50.667,51.333,3.0,9.667,0.0,0.0,0.333,4.948,157.667,3,8,6,2,105.27
327,Flato,119.04,0.397,0.711,0.001,0.25,0.454,5.75,14.5,12,7,3,48.0,62.25,50.5,2.5,7.5,0.0,0.5,0.25,4.643,155.25,4,12,7,3,119.04
335,xeyz,88.69,0.296,0.478,0.001,0.5,0.394,3.5,5.5,7,2,1,59.5,6.0,83.5,24.0,8.5,0.5,3.5,0.0,4.642,137.0,2,7,2,1,88.69
344,Naizuri,109.99,0.367,0.615,0.0,0.0,0.465,8.333,9.0,11,3,2,39.333,49.0,40.0,0.667,5.667,0.0,0.0,0.0,4.928,143.667,3,11,3,2,109.99
369,florenz,117.32,0.391,0.775,0.0,2.0,0.369,2.0,7.0,2,2,2,42.0,113.0,42.0,0.0,9.0,0.0,0.0,0.0,5.619,200.0,1,2,2,2,117.32
382,Shiku,103.09,0.344,0.608,0.0,0.25,0.402,2.5,7.5,7,12,3,38.5,68.25,39.5,1.0,5.5,0.0,0.0,0.25,5.241,175.75,4,7,12,3,103.09
386,Coglionedown,105.25,0.351,0.626,0.0,1.0,0.404,3.0,8.25,7,13,2,44.75,60.75,47.25,2.5,6.25,0.0,1.0,0.5,4.903,168.75,4,7,13,2,105.25
398,kabao,100.86,0.336,0.539,0.002,1.0,0.452,5.0,10.0,0,4,1,30.0,60.0,31.0,1.0,6.0,0.0,0.0,0.0,4.516,167.0,1,0,4,1,100.86
401,Spartric,87.05,0.29,0.44,0.0,0.0,0.419,0.0,9.0,1,2,2,38.0,24.0,43.0,5.0,2.0,0.0,4.0,0.0,4.558,141.0,1,1,2,2,87.05
416,OkitaNobu,77.73,0.259,0.475,0.0,6.0,0.286,1.0,1.0,2,2,2,43.0,52.0,53.0,10.0,8.0,1.0,0.0,0.0,5.585,200.0,1,2,2,2,77.73
422,MapleSyyrup,68.07,0.227,0.297,0.0,17.0,0.378,2.0,3.0,3,2,1,43.0,14.0,58.0,15.0,15.0,2.0,2.0,0.0,4.69,192.0,1,3,2,1,68.07
426,brandon_K,44.15,0.147,0.162,0.0,2.0,0.279,0.0,0.0,0,4,1,10.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,5.273,130.0,1,0,4,1,44.15
429,Nunuchu42,29.46,0.098,0.065,0.0,6.0,0.232,0.0,0.0,2,3,0,6.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,5.714,123.0,1,2,3,0,29.46
463,Gabetin,85.57,0.285,0.482,0.0,1.333,0.359,3.333,1.0,11,3,2,53.0,22.0,53.667,0.667,8.0,0.0,0.0,0.0,5.513,156.333,3,11,3,2,85.57
477,FurLain,96.81,0.323,0.51,0.001,2.0,0.443,5.0,9.667,10,6,0,20.667,55.333,20.667,0.0,7.0,0.0,0.0,0.0,4.356,149.667,3,10,6,0,96.81
490,fanna,129.25,0.431,0.811,0.001,0.5,0.45,4.0,22.0,2,8,1,18.5,118.0,18.5,0.0,8.0,0.0,0.0,1.0,3.512,167.0,2,2,8,1,129.25
493,chiabobo,65.09,0.217,0.323,0.0,5.25,0.32,2.75,1.0,9,11,2,38.0,15.0,43.5,5.5,6.5,0.25,0.25,0.0,5.298,163.5,4,9,11,2,65.09
504,Yonakax_,54.77,0.183,0.201,0.0,0.0,0.345,2.0,0.0,1,3,1,10.0,19.0,12.0,2.0,2.0,0.0,0.0,0.0,4.917,144.0,1,1,3,1,54.77
512,angelair,46.28,0.154,0.131,0.0,4.0,0.333,2.0,0.0,5,0,1,20.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,5.429,160.0,1,5,0,1,46.28
514,JCas38,65.89,0.22,0.199,0.0,7.0,0.462,3.0,2.0,2,3,0,24.0,6.0,27.0,3.0,3.0,0.0,0.0,0.0,4.444,151.0,1,2,3,0,65.89
