Player ID,PlayerName,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples
420,OSXtrafton,2.0,0.0,7.0,5.5,0.0,0.0,1,4,0,2.0,0.0,29.0,27.0,2.0,2.0,2.0,0.0,3.897,100.0,1
428,SaoriHayami,43.411,0.6,1.2,4.96,4.0,6.4,11,17,1,43.8,19.8,62.4,18.6,4.0,1.6,3.0,0.0,4.319,146.6,5
429,Nunuchu42,8.081,0.0,3.0,5.375,1.0,1.0,3,2,0,6.0,2.0,11.0,5.0,0.0,0.0,1.0,0.0,3.727,99.0,1
430,HaruUrara,49.808,3.2,1.6,4.117,7.2,13.0,11,14,0,31.2,29.4,38.2,7.0,4.6,2.6,0.6,0.8,3.405,121.6,5
431,Luna,38.242,2.2,1.0,4.787,6.0,5.7,28,25,1,24.1,26.6,31.2,7.1,4.3,0.4,1.6,0.5,4.052,132.1,10
432,Deja_,45.662,3.0,1.0,4.484,6.667,10.333,15,16,3,46.833,17.833,52.333,5.5,5.0,0.667,1.5,0.333,4.123,141.5,6
437,Loomi,30.128,3.0,3.0,4.681,7.0,4.0,5,0,1,39.0,8.0,54.0,15.0,7.0,3.0,1.0,0.0,3.963,156.0,1
441,Dav1d,39.6,3.125,1.25,4.731,6.625,5.625,16,26,0,37.875,11.375,42.875,5.0,6.5,1.125,1.0,0.0,4.274,125.25,8
442,Efe,48.673,3.0,0.0,5.091,7.0,4.0,1,4,0,21.0,34.0,21.0,0.0,0.0,0.0,0.0,2.0,5.524,113.0,1
450,Zarelyyyx,40.18,3.5,0.75,5.094,5.25,5.5,14,8,0,34.25,18.25,39.0,4.75,3.0,1.5,0.5,0.25,4.671,127.25,4
451,AkatsukiKirika,38.061,0.667,0.333,5.364,2.0,3.5,15,18,0,20.0,32.667,22.333,2.333,0.5,0.333,0.5,0.333,5.26,137.0,6
453,RyoutaVN,37.24,1.857,1.429,4.769,4.857,5.0,16,21,0,26.0,21.571,28.714,2.714,5.143,0.714,0.429,0.286,3.803,127.143,7
456,Narva_,21.429,1.0,2.0,4.905,2.0,4.0,2,4,0,18.0,3.0,26.0,8.0,1.0,0.0,4.0,0.0,4.115,98.0,1
462,hakohoka,14.073,1.6,4.2,4.797,3.3,1.8,25,27,2,12.3,6.9,13.0,0.7,3.6,0.0,0.0,0.0,4.359,135.4,10
466,metak,28.866,2.5,2.0,4.499,6.0,2.75,9,12,0,30.0,7.5,42.75,12.75,6.75,1.25,3.5,0.0,3.806,125.0,4
483,JaneRemover,23.649,1.0,1.75,4.742,2.25,3.25,8,13,0,21.0,7.0,32.5,11.5,1.5,1.0,1.5,0.25,4.056,118.25,4
489,zomg,27.887,3.3,1.8,4.531,6.0,2.4,21,31,1,20.2,13.5,25.3,5.1,6.3,1.8,0.4,0.1,3.372,119.3,10
493,chiabobo,10.323,1.0,6.0,5.5,1.0,0.0,3,3,0,11.0,5.0,46.0,35.0,0.0,4.0,2.0,0.0,3.717,155.0,1
495,AppuruPai,30.833,3.0,0.0,4.324,4.0,7.0,1,5,0,32.0,5.0,47.0,15.0,7.0,4.0,6.0,0.0,3.298,120.0,1
501,pxmacaiah,16.8,0.0,2.0,5.048,2.0,2.0,2,4,0,15.0,6.0,27.0,12.0,2.0,0.0,2.0,0.0,4.333,125.0,1
502,Bewm,19.626,4.0,3.0,4.095,5.0,3.0,1,4,0,18.0,3.0,21.0,3.0,6.0,1.0,0.0,0.0,3.571,107.0,1
