Player ID,PlayerName,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples
453,RyoutaVN,37.24,1.857,1.429,4.769,4.857,5.0,16,21,0,26.0,21.571,28.714,2.714,5.143,0.714,0.429,0.286,3.803,127.143,7
456,Narva_,21.429,1.0,2.0,4.905,2.0,4.0,2,4,0,18.0,3.0,26.0,8.0,1.0,0.0,4.0,0.0,4.115,98.0,1
462,hakohoka,14.934,1.7,3.3,4.749,3.4,2.0,25,26,2,12.6,7.6,13.1,0.5,3.7,0.0,0.0,0.0,4.296,133.7,10
466,metak,29.774,2.5,1.5,4.442,5.75,4.25,11,11,0,31.25,9.0,43.0,11.75,6.0,1.5,3.0,0.0,3.794,129.5,4
483,JaneRemover,23.395,1.0,1.6,4.694,3.2,3.2,12,15,0,21.6,7.2,33.4,11.8,2.0,1.4,1.4,0.2,4.029,123.2,5
489,zomg,29.22,4.5,1.9,4.511,7.5,3.1,27,25,1,24.1,13.0,28.8,4.7,7.6,2.1,0.6,0.1,3.452,127.0,10
493,chiabobo,10.323,1.0,6.0,5.5,1.0,0.0,3,3,0,11.0,5.0,46.0,35.0,0.0,4.0,2.0,0.0,3.717,155.0,1
495,AppuruPai,35.646,2.5,1.0,4.398,6.0,7.5,2,9,1,36.5,8.5,50.5,14.0,6.5,2.0,3.5,0.0,3.686,125.5,2
501,pxmacaiah,16.8,0.0,2.0,5.048,2.0,2.0,2,4,0,15.0,6.0,27.0,12.0,2.0,0.0,2.0,0.0,4.333,125.0,1
502,Bewm,19.626,4.0,3.0,4.095,5.0,3.0,1,4,0,18.0,3.0,21.0,3.0,6.0,1.0,0.0,0.0,3.571,107.0,1
505,MaikaSasaki,50.296,2.0,0.0,5.165,6.0,2.0,5,1,0,57.0,28.0,62.0,5.0,1.0,0.0,0.0,1.0,5.29,169.0,1
520,konomi,63.309,3.0,0.0,3.909,7.0,22.0,3,2,0,54.0,34.0,71.0,17.0,5.0,3.0,4.0,1.0,3.606,139.0,1
