Player ID,PlayerName,ELONOWR,ELO,RANK,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples,WINSTREAK,LOSESTREAK,TIESTREAK,PALL,PRECENT,WR,STREAK,FINAL MODIFIER
45,LeNainDuPSG,105.53,105.53,0.352,0.509,0.001,0.0,0.534,9.0,9.0,6,4,0,30.0,27.5,39.5,9.5,5.0,0.5,3.0,0.0,3.49,113.0,2,6,4,0,10,10,0.0,0.0,0.0
311,beautiful,104.81,104.81,0.349,0.533,0.0,0.0,0.501,5.0,5.0,3,2,0,13.0,36.0,14.0,1.0,2.0,0.0,0.0,0.0,4.071,92.0,1,3,2,0,5,5,0.0,0.0,0.0
149,Zozo,104.14,104.14,0.347,0.478,0.001,1.0,0.553,11.0,9.0,2,3,0,28.0,26.0,33.0,5.0,2.0,0.0,2.0,2.0,4.091,113.0,1,2,3,0,5,5,0.0,0.0,0.0
97,chaabdu92,103.76,103.76,0.346,0.426,0.001,0.0,0.605,8.0,3.5,5,4,0,25.5,12.5,28.5,3.0,4.5,0.0,1.0,0.5,3.683,88.0,2,5,4,0,9,9,0.0,0.0,0.0
112,Legitted,103.32,103.32,0.344,0.547,0.0,0.0,0.47,8.0,0.0,4,1,0,22.0,36.0,22.0,0.0,5.0,0.0,0.0,0.0,4.318,106.0,1,4,1,0,5,5,0.0,0.0,0.0
366,AitsukiNakuru,103.28,103.28,0.344,0.474,0.001,0.0,0.548,8.5,8.5,8,4,0,45.5,16.5,56.5,11.0,5.5,1.5,1.0,0.0,3.643,131.0,2,8,4,0,12,12,0.0,0.0,0.0
66,bamboo,103.07,103.07,0.344,0.417,0.001,0.5,0.607,7.0,9.0,1,10,0,20.0,25.5,20.0,0.0,8.0,0.0,0.0,0.0,3.25,106.0,2,1,10,0,11,11,0.0,0.0,0.0
330,_nadeshiko,103.0,103.0,0.343,0.427,0.001,0.0,0.596,6.0,3.0,3,2,0,11.0,24.0,14.0,3.0,6.0,1.0,2.0,1.0,2.929,82.0,1,3,2,0,5,5,0.0,0.0,0.0
480,Tugia,102.1,102.1,0.34,0.436,0.001,0.5,0.577,9.5,8.0,8,4,0,32.0,25.0,32.0,0.0,1.5,0.0,0.0,1.0,3.42,131.0,2,8,4,0,12,12,0.0,0.0,0.0
88,Emdiel,101.86,101.86,0.34,0.447,0.002,0.0,0.562,9.0,5.0,4,2,0,37.0,22.0,48.0,11.0,8.0,3.0,4.0,0.0,3.25,132.0,1,4,2,0,6,6,0.0,0.0,0.0
241,yasashiikumo,101.54,101.54,0.338,0.462,0.001,0.0,0.544,4.0,7.25,5,15,0,20.75,25.25,24.0,3.25,4.0,0.5,1.25,0.25,3.6,99.5,4,5,15,0,20,20,0.0,0.0,0.0
146,tapumomo,101.11,101.11,0.337,0.478,0.001,1.0,0.521,10.0,3.0,4,1,0,32.0,22.0,33.0,1.0,1.0,0.0,0.0,1.0,4.03,113.0,1,4,1,0,5,5,0.0,0.0,0.0
326,pomo,100.98,100.98,0.337,0.389,0.002,0.0,0.615,7.333,9.0,10,5,0,30.667,8.667,38.667,8.0,5.333,1.333,2.0,0.333,3.192,99.333,3,10,5,0,15,15,0.0,0.0,0.0
505,MaikaSasaki,100.92,100.92,0.336,0.405,0.001,0.25,0.597,7.75,10.25,11,11,0,28.75,20.25,34.75,6.0,3.25,0.5,1.75,1.0,3.506,122.25,4,11,11,0,22,22,0.0,0.0,0.0
430,HaruUrara,100.23,100.23,0.334,0.434,0.001,1.0,0.559,8.0,9.5,5,5,0,26.0,23.5,28.5,2.5,4.5,0.5,0.5,0.5,3.422,114.0,2,5,5,0,10,10,0.0,0.0,0.0
119,Fumiii,99.12,99.12,0.33,0.437,0.0,0.0,0.545,6.0,17.0,3,2,1,46.0,20.0,46.0,0.0,4.0,0.0,0.0,0.0,3.674,151.0,1,3,2,1,6,6,0.0,0.0,0.0
46,Orfey,96.46,98.71,0.322,0.383,0.001,1.143,0.576,6.857,8.0,22,16,2,26.714,21.571,33.143,6.429,6.857,0.857,1.0,0.286,3.555,125.286,7,22,16,2,40,40,0.075,0.075,0.15
81,Pile,97.88,97.88,0.326,0.4,0.001,1.0,0.572,9.0,10.5,7,5,0,40.5,12.5,56.0,15.5,4.5,1.0,3.0,0.5,3.312,129.0,2,7,5,0,12,12,0.0,0.0,0.0
98,Comete,97.54,97.54,0.325,0.416,0.0,0.333,0.552,8.333,6.333,6,11,0,24.333,27.333,30.333,6.0,5.667,0.333,1.0,0.0,3.59,121.0,3,6,11,0,17,17,0.0,0.0,0.0
285,miiarad,96.84,96.84,0.323,0.439,0.0,0.0,0.52,6.0,12.0,5,1,0,29.0,40.0,33.0,4.0,6.0,1.0,1.0,0.0,3.697,157.0,1,5,1,0,6,6,0.0,0.0,0.0
106,cafezinho,95.97,95.97,0.32,0.352,0.001,0.0,0.604,4.0,12.0,3,3,0,26.0,5.0,33.0,7.0,3.0,1.0,2.0,1.0,3.182,88.0,1,3,3,0,6,6,0.0,0.0,0.0
277,chemist,95.9,95.9,0.32,0.385,0.001,0.333,0.568,5.0,6.333,7,10,0,14.333,27.333,15.333,1.0,2.667,0.0,0.0,0.667,3.009,106.333,3,7,10,0,17,17,0.0,0.0,0.0
289,Provenance,95.82,95.82,0.319,0.387,0.001,1.25,0.565,9.0,5.0,10,10,0,30.5,9.5,34.75,4.25,6.25,0.5,1.25,0.0,3.416,103.25,4,10,10,0,20,20,0.0,0.0,0.0
217,ShelterRin,95.68,95.68,0.319,0.37,0.0,0.0,0.582,6.0,9.0,2,3,1,18.0,22.0,22.0,4.0,1.0,0.0,0.0,0.0,3.045,108.0,1,2,3,1,6,6,0.0,0.0,0.0
321,jaimeywea,95.21,95.21,0.317,0.402,0.0,0.5,0.544,2.5,7.0,4,6,0,26.5,14.5,31.0,4.5,4.0,0.0,0.5,0.0,3.803,103.0,2,4,6,0,10,10,0.0,0.0,0.0
376,qwecocacola,95.17,95.17,0.317,0.433,0.001,0.5,0.51,5.5,7.5,3,7,0,35.5,22.5,37.0,1.5,5.0,0.5,0.0,0.0,3.915,134.0,2,3,7,0,10,10,0.0,0.0,0.0
276,hmsuis,94.72,94.72,0.316,0.414,0.0,0.0,0.525,6.0,4.0,3,2,0,19.0,27.0,21.0,2.0,4.0,0.0,0.0,0.0,4.19,111.0,1,3,2,0,5,5,0.0,0.0,0.0
327,Flato,94.23,94.23,0.314,0.417,0.0,1.0,0.517,4.0,7.0,1,4,0,27.0,18.0,34.0,7.0,5.0,1.0,0.0,0.0,3.824,108.0,1,1,4,0,5,5,0.0,0.0,0.0
85,Animerod,94.15,94.15,0.314,0.385,0.0,1.0,0.551,5.0,8.5,6,4,1,26.0,22.5,32.5,6.5,5.5,1.5,2.5,0.0,3.16,126.0,2,6,4,1,11,11,0.0,0.0,0.0
205,sssthnoob,93.94,93.94,0.313,0.375,0.001,1.0,0.559,8.0,5.0,3,3,0,34.0,11.0,44.0,10.0,6.0,1.0,1.0,0.0,3.477,120.0,1,3,3,0,6,6,0.0,0.0,0.0
157,CM02,93.86,93.86,0.313,0.28,0.001,0.0,0.66,9.0,10.0,5,1,0,29.0,8.0,32.0,3.0,6.0,2.0,0.0,1.0,3.031,132.0,1,5,1,0,6,6,0.0,0.0,0.0
181,Yolowolf75,93.3,93.3,0.311,0.389,0.001,0.0,0.537,5.0,5.0,2,3,0,31.0,11.0,42.0,11.0,3.0,1.0,2.0,0.0,3.952,108.0,1,2,3,0,5,5,0.0,0.0,0.0
104,joey,93.25,93.25,0.311,0.28,0.002,0.0,0.652,5.0,4.0,3,2,0,15.0,8.0,20.0,5.0,7.0,0.0,3.0,0.0,2.55,82.0,1,3,2,0,5,5,0.0,0.0,0.0
175,Kirox,93.02,93.02,0.31,0.4,0.0,1.5,0.523,5.5,10.0,8,3,0,40.5,16.5,51.0,10.5,7.5,0.0,2.5,0.0,3.942,143.0,2,8,3,0,11,11,0.0,0.0,0.0
344,Naizuri,93.01,93.01,0.31,0.364,0.001,0.0,0.56,9.0,4.0,3,2,0,27.0,12.0,31.0,4.0,3.0,0.0,1.0,0.0,3.645,107.0,1,3,2,0,5,5,0.0,0.0,0.0
134,Jakemonkey,92.12,92.12,0.307,0.421,0.001,0.5,0.491,5.5,5.5,6,5,0,26.0,28.0,28.0,2.0,6.0,0.5,0.5,0.0,4.106,125.5,2,6,5,0,11,11,0.0,0.0,0.0
115,Saiki,90.87,92.024,0.303,0.284,0.001,0.857,0.625,6.286,7.286,21,18,0,16.143,15.857,16.857,0.714,6.429,0.143,0.143,0.714,3.026,113.286,7,21,18,0,39,39,0.038,0.038,0.077
432,Deja_,91.91,91.91,0.306,0.387,0.001,0.0,0.526,6.0,9.0,2,4,0,38.0,15.0,39.0,1.0,4.0,0.0,1.0,1.0,4.103,137.0,1,2,4,0,6,6,0.0,0.0,0.0
121,Janoxx,89.95,91.825,0.3,0.288,0.001,1.4,0.612,7.6,5.3,31,24,1,17.4,15.3,17.9,0.5,6.2,0.1,0.1,0.3,3.096,113.9,10,31,24,1,56,56,0.062,0.062,0.125
90,Keizan,91.74,91.74,0.306,0.233,0.001,0.0,0.689,5.0,9.0,4,2,0,16.0,12.0,17.0,1.0,9.0,0.0,0.0,0.0,2.824,120.0,1,4,2,0,6,6,0.0,0.0,0.0
368,arpia97,91.62,91.62,0.305,0.342,0.0,0.0,0.571,7.0,6.0,2,4,0,30.0,11.0,46.0,16.0,5.0,3.0,4.0,0.0,3.413,120.0,1,2,4,0,6,6,0.0,0.0,0.0
260,AnotherWish,89.27,91.088,0.298,0.342,0.001,0.167,0.546,7.0,5.833,18,14,1,36.333,6.667,43.333,7.0,5.0,0.667,0.667,0.167,3.915,125.0,6,18,14,1,33,33,0.061,0.061,0.121
477,FurLain,91.08,91.08,0.304,0.259,0.002,1.0,0.653,9.0,3.0,2,3,1,22.0,6.0,22.0,0.0,11.0,0.0,0.0,0.0,3.136,108.0,1,2,3,1,6,6,0.0,0.0,0.0
320,YunnN,90.74,90.74,0.302,0.365,0.001,0.0,0.537,8.0,8.0,3,3,0,25.0,25.0,25.0,0.0,5.0,0.0,0.0,0.0,3.72,137.0,1,3,3,0,6,6,0.0,0.0,0.0
76,comfv,90.23,90.23,0.301,0.336,0.001,0.0,0.563,6.5,5.5,5,6,0,18.5,21.5,21.0,2.5,3.0,0.5,1.0,0.0,3.223,118.5,2,5,6,0,11,11,0.0,0.0,0.0
160,Skychael,89.19,90.072,0.297,0.323,0.001,0.667,0.566,6.167,5.333,18,16,0,22.0,16.5,24.833,2.833,4.667,1.167,0.167,0.0,3.287,117.0,6,18,16,0,34,34,0.029,0.029,0.059
403,AnnaYanami,89.52,89.52,0.298,0.342,0.0,0.0,0.55,3.0,5.0,4,1,0,20.0,20.0,21.0,1.0,3.0,1.0,0.0,0.0,3.619,117.0,1,4,1,0,5,5,0.0,0.0,0.0
144,liljakatsuragi,89.41,89.41,0.298,0.37,0.0,0.0,0.518,3.0,4.0,3,2,0,29.0,11.0,37.0,8.0,5.0,1.0,4.0,0.0,3.73,108.0,1,3,2,0,5,5,0.0,0.0,0.0
317,Hyo,89.25,89.25,0.298,0.287,0.0,0.0,0.606,8.0,5.0,3,2,0,10.0,19.0,20.0,10.0,7.0,2.0,1.0,0.0,2.9,101.0,1,3,2,0,5,5,0.0,0.0,0.0
100,IrinaShidou,89.21,89.21,0.297,0.416,0.0,0.0,0.467,2.0,1.0,4,1,0,38.0,14.0,60.0,22.0,7.0,2.0,3.0,0.0,3.817,125.0,1,4,1,0,5,5,0.0,0.0,0.0
176,Spitzell,88.81,88.81,0.296,0.387,0.001,0.0,0.493,4.0,7.0,4,7,1,32.0,17.5,33.5,1.5,4.5,0.5,0.0,0.5,4.342,129.5,2,4,7,1,12,12,0.0,0.0,0.0
367,PotassiumF,88.69,88.69,0.296,0.355,0.001,0.25,0.527,6.25,2.75,11,12,1,30.25,14.5,32.0,1.75,2.75,0.25,0.75,0.0,3.8,126.0,4,11,12,1,24,24,0.0,0.0,0.0
40,FUCK_AMQ,88.55,88.55,0.295,0.258,0.001,0.0,0.63,6.0,6.0,5,1,0,23.0,11.0,46.0,23.0,4.0,0.0,5.0,0.0,2.913,132.0,1,5,1,0,6,6,0.0,0.0,0.0
335,xeyz,87.44,87.44,0.291,0.341,0.0,0.0,0.529,4.0,4.2,14,12,0,33.6,1.8,62.0,28.4,5.6,2.8,6.2,0.0,3.311,102.2,5,14,12,0,26,26,0.0,0.0,0.0
348,Heleos,87.14,87.14,0.29,0.352,0.0,1.0,0.514,5.0,11.0,1,4,0,37.0,13.0,43.0,6.0,4.0,3.0,1.0,0.0,3.814,142.0,1,1,4,0,5,5,0.0,0.0,0.0
325,Swapin,86.96,86.96,0.29,0.351,0.0,0.0,0.514,4.333,3.667,9,7,0,21.333,15.667,29.0,7.667,4.0,0.0,2.0,0.333,3.718,102.0,3,9,7,0,16,16,0.0,0.0,0.0
343,inta,85.95,85.95,0.286,0.324,0.001,0.2,0.532,5.8,3.0,12,15,0,22.8,13.2,28.2,5.4,5.8,0.8,1.4,0.2,3.55,111.4,5,12,15,0,27,27,0.0,0.0,0.0
199,BijouKoseki,85.89,85.89,0.286,0.291,0.001,0.0,0.567,6.0,6.0,4,2,0,22.0,10.0,30.0,8.0,7.0,2.0,2.0,0.0,3.0,110.0,1,4,2,0,6,6,0.0,0.0,0.0
159,legrandort,85.69,85.69,0.286,0.373,0.0,0.0,0.477,1.0,8.0,1,4,0,31.0,16.0,32.0,1.0,7.0,0.0,1.0,0.0,4.438,126.0,1,1,4,0,5,5,0.0,0.0,0.0
400,Vr0003,85.55,85.55,0.285,0.288,0.0,1.5,0.566,7.0,6.5,5,6,0,24.0,13.0,30.5,6.5,7.5,1.0,0.5,0.0,3.146,128.0,2,5,6,0,11,11,0.0,0.0,0.0
123,Konsumenci,85.27,85.27,0.284,0.253,0.001,0.5,0.601,5.5,2.5,7,4,0,15.5,7.0,18.5,3.0,6.5,1.0,1.0,0.0,3.055,89.0,2,7,4,0,11,11,0.0,0.0,0.0
463,Sabetin,84.96,84.96,0.283,0.337,0.0,1.333,0.508,4.0,7.0,12,5,0,38.333,8.333,44.667,6.333,6.333,1.0,1.333,0.0,4.068,138.0,3,12,5,0,17,17,0.0,0.0,0.0
495,AppuruPai,84.45,84.45,0.282,0.286,0.001,0.0,0.557,6.0,3.0,3,2,0,26.0,4.0,34.0,8.0,5.0,2.0,3.0,0.0,3.529,105.0,1,3,2,0,5,5,0.0,0.0,0.0
357,chommy,84.03,84.03,0.28,0.246,0.0,2.0,0.597,6.0,3.0,1,4,0,18.0,10.0,18.0,0.0,8.0,0.0,0.0,0.0,3.333,114.0,1,1,4,0,5,5,0.0,0.0,0.0
453,RyoutaVN,83.71,83.71,0.279,0.288,0.001,1.0,0.548,4.333,2.333,10,6,1,22.0,11.667,23.0,1.0,5.333,0.333,0.333,0.0,3.827,118.667,3,10,6,1,17,17,0.0,0.0,0.0
114,Mayottatoki,83.37,83.37,0.278,0.38,0.0,0.0,0.446,3.0,3.0,3,2,1,26.0,23.0,43.0,17.0,4.0,5.0,2.0,0.0,3.86,129.0,1,3,2,1,6,6,0.0,0.0,0.0
496,lotte_616,82.52,82.52,0.275,0.185,0.0,1.0,0.647,5.0,3.0,3,2,0,16.0,1.0,22.0,6.0,7.0,0.0,0.0,0.0,3.136,92.0,1,3,2,0,5,5,0.0,0.0,0.0
150,Bommie,82.28,82.28,0.274,0.365,0.0,0.0,0.451,3.0,2.5,3,7,0,35.0,7.5,50.0,15.0,0.5,1.0,3.0,0.0,4.228,117.0,2,3,7,0,10,10,0.0,0.0,0.0
416,OkitaNobu,82.15,82.15,0.274,0.225,0.0,0.0,0.6,5.0,4.0,3,3,0,18.0,7.0,26.0,8.0,3.0,1.0,2.0,0.0,2.885,111.0,1,3,3,0,6,6,0.0,0.0,0.0
180,psirockin,82.11,82.11,0.274,0.229,0.001,1.0,0.595,6.0,3.0,3,2,0,19.0,5.0,29.0,10.0,4.0,0.0,1.0,0.0,3.172,105.0,1,3,2,0,5,5,0.0,0.0,0.0
334,2skr,81.92,81.525,0.273,0.266,0.001,1.429,0.553,5.0,3.429,17,18,3,20.714,11.857,22.143,1.429,7.857,0.143,0.429,0.0,3.504,123.429,7,17,18,3,38,38,-0.013,-0.013,-0.026
316,HakuiKoyori,81.39,81.39,0.271,0.287,0.0,0.0,0.525,2.0,4.0,3,2,0,19.0,12.0,34.0,15.0,4.0,1.0,4.0,0.0,3.206,108.0,1,3,2,0,5,5,0.0,0.0,0.0
431,Luna,80.75,80.75,0.269,0.245,0.001,0.5,0.564,4.5,4.5,5,7,0,20.0,12.5,25.0,5.0,5.0,0.5,1.5,0.0,3.399,131.5,2,5,7,0,12,12,0.0,0.0,0.0
91,Baikinman,80.7,80.7,0.269,0.31,0.0,0.0,0.494,4.0,3.0,1,4,0,25.0,10.0,55.0,30.0,8.0,4.0,3.0,0.0,3.6,113.0,1,1,4,0,5,5,0.0,0.0,0.0
169,yashadox,79.19,79.19,0.264,0.279,0.0,0.0,0.511,3.0,2.0,2,3,1,23.0,15.0,36.0,13.0,1.0,0.0,3.0,0.0,3.833,136.0,1,2,3,1,6,6,0.0,0.0,0.0
259,Patoche49,78.62,78.62,0.262,0.309,0.0,0.4,0.474,4.2,1.4,8,18,1,28.0,12.0,30.0,2.0,2.6,0.0,0.8,0.0,4.206,127.0,5,8,18,1,27,27,0.0,0.0,0.0
292,FeyFey,78.24,78.24,0.261,0.224,0.001,0.0,0.56,4.0,6.0,3,2,0,23.0,3.0,32.0,9.0,5.0,0.0,2.0,0.0,3.656,116.0,1,3,2,0,5,5,0.0,0.0,0.0
405,anicomi,77.03,77.03,0.257,0.231,0.001,0.5,0.541,5.0,2.0,5,6,0,20.0,6.0,34.0,14.0,4.0,2.0,1.0,0.5,3.622,113.0,2,5,6,0,11,11,0.0,0.0,0.0
395,LordGrond,76.3,76.3,0.254,0.224,0.0,1.25,0.541,2.75,4.75,13,9,0,20.5,7.5,21.5,1.0,4.0,0.0,0.0,0.0,3.824,125.75,4,13,9,0,22,22,0.0,0.0,0.0
253,Rhummy,76.04,76.04,0.253,0.193,0.001,0.0,0.571,4.0,2.0,0,5,0,12.0,4.0,18.0,6.0,6.0,0.0,3.0,0.0,3.167,83.0,1,0,5,0,5,5,0.0,0.0,0.0
322,Catge,76.01,76.01,0.253,0.261,0.0,0.5,0.498,5.5,1.5,3,9,0,23.5,7.5,26.5,3.0,3.5,1.0,1.0,0.0,4.093,118.5,2,3,9,0,12,12,0.0,0.0,0.0
464,Najeem,74.45,74.45,0.248,0.19,0.001,2.0,0.558,3.0,7.0,3,2,0,20.0,2.0,24.0,4.0,2.0,0.0,1.0,0.0,3.917,116.0,1,3,2,0,5,5,0.0,0.0,0.0
239,yonyon,73.27,73.27,0.244,0.225,0.0,1.0,0.509,5.0,3.0,3,2,0,23.0,2.0,24.0,1.0,6.0,0.0,0.0,0.0,4.333,111.0,1,3,2,0,5,5,0.0,0.0,0.0
489,zomg,73.22,73.22,0.244,0.188,0.0,0.6,0.548,4.2,1.8,15,12,2,21.0,4.6,26.0,5.0,5.4,0.8,0.4,0.0,3.508,134.6,5,15,12,2,29,29,0.0,0.0,0.0
410,FoopyPoopy,72.84,73.181,0.243,0.225,0.0,1.375,0.504,4.125,2.625,22,21,1,21.625,5.375,24.75,3.125,3.625,0.625,0.375,0.0,3.954,119.375,8,22,21,1,44,44,0.011,0.011,0.023
382,Shiku,73.18,73.18,0.244,0.278,0.0,0.0,0.451,1.0,5.0,1,4,0,25.0,7.0,33.0,8.0,2.0,0.0,1.0,0.0,4.788,115.0,1,1,4,0,5,5,0.0,0.0,0.0
164,IAmAsianNoob,73.0,73.0,0.243,0.294,0.0,0.0,0.432,2.0,4.0,2,3,0,21.0,16.0,27.0,6.0,2.0,1.0,0.0,0.0,4.333,126.0,1,2,3,0,5,5,0.0,0.0,0.0
155,Unborned,72.12,72.12,0.24,0.2,0.001,2.0,0.524,4.0,1.0,6,4,0,18.0,3.5,29.0,11.0,3.5,0.0,1.0,0.0,3.966,107.5,2,6,4,0,10,10,0.0,0.0,0.0
225,MythAndroid,72.0,72.0,0.24,0.21,0.0,1.5,0.512,3.5,4.0,3,9,0,24.0,1.5,42.5,18.5,5.0,2.0,4.0,0.0,3.628,121.5,2,3,9,0,12,12,0.0,0.0,0.0
426,Raphtelia,71.67,71.67,0.239,0.193,0.0,1.667,0.527,3.667,2.0,7,11,0,19.0,5.333,20.333,1.333,1.667,0.333,0.333,0.0,4.014,125.667,3,7,11,0,18,18,0.0,0.0,0.0
170,hubcioskubcio,71.45,71.45,0.238,0.154,0.0,0.5,0.567,3.5,2.5,5,7,0,13.5,3.0,16.5,3.0,3.5,0.5,0.5,0.0,3.32,107.5,2,5,7,0,12,12,0.0,0.0,0.0
468,MisheruDesu,70.92,70.92,0.236,0.144,0.0,0.0,0.571,3.0,1.0,4,1,0,9.0,4.0,13.0,4.0,2.0,0.0,1.0,1.0,3.769,90.0,1,4,1,0,5,5,0.0,0.0,0.0
