Player ID,PlayerName,ELONOWR,ELO,RANK,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,TotalSongs,WIN,LOSE,TIE,Samples,WINSTREAK,LOSESTREAK,TIESTREAK,PALL,PRECENT,WR,STREAK,FINAL MODIFIER
30,revel,85.9,85.9,0.286,0.38,0.001,0.0,0.472,5.0,5.0,166.0,2,4,0,1,2,4,0,6,6,0.0,0.0,0.0
505,MaikaSasaki,85.8,85.8,0.286,0.268,0.001,0.0,0.59,5.5,4.0,113.5,7,2,1,2,7,2,1,10,10,0.0,0.0,0.0
347,Selaph,85.77,85.77,0.286,0.36,0.001,0.0,0.491,6.667,8.0,154.667,13,4,1,3,13,4,1,18,18,0.0,0.0,0.0
66,bamboo,85.07,85.07,0.284,0.362,0.001,0.0,0.481,5.667,5.333,152.0,11,7,0,3,11,7,0,18,18,0.0,0.0,0.0
70,MahiruShiina,84.19,84.19,0.281,0.283,0.001,0.8,0.558,6.6,6.8,143.8,8,21,1,5,8,21,1,30,30,0.0,0.0,0.0
177,oh95,84.15,84.15,0.281,0.29,0.001,0.0,0.549,4.0,8.0,155.0,4,2,0,1,4,2,0,6,6,0.0,0.0,0.0
106,cafezinho,83.94,83.94,0.28,0.304,0.001,1.0,0.533,4.0,10.0,135.0,5,1,0,1,5,1,0,6,6,0.0,0.0,0.0
37,claydoll1091,83.65,83.65,0.279,0.307,0.002,1.0,0.526,9.0,8.0,163.0,3,3,0,1,3,3,0,6,6,0.0,0.0,0.0
274,Mami,83.59,83.59,0.279,0.254,0.001,1.0,0.583,5.0,10.0,142.0,1,5,0,1,1,5,0,6,6,0.0,0.0,0.0
119,Fumiii,83.46,83.46,0.278,0.311,0.001,0.4,0.521,6.8,7.2,143.0,18,11,1,5,18,11,1,30,30,0.0,0.0,0.0
291,ss_r_white_pony,83.37,83.37,0.278,0.237,0.001,0.0,0.598,7.0,5.0,135.0,3,3,0,1,3,3,0,6,6,0.0,0.0,0.0
84,Alkios,82.91,82.91,0.276,0.3,0.001,0.0,0.526,10.0,7.0,180.0,4,2,0,1,4,2,0,6,6,0.0,0.0,0.0
77,neptune,82.09,82.09,0.274,0.369,0.0,0.0,0.444,4.0,8.0,161.333,6,11,1,3,6,11,1,18,18,0.0,0.0,0.0
115,Saiki,81.72,81.72,0.272,0.204,0.003,1.0,0.616,9.25,4.5,141.25,10,14,0,4,10,14,0,24,24,0.0,0.0,0.0
72,ruuka,81.68,81.68,0.272,0.333,0.0,2.0,0.478,7.0,4.0,129.0,5,1,0,1,5,1,0,6,6,0.0,0.0,0.0
149,Zozo,80.48,80.48,0.268,0.326,0.001,0.0,0.474,6.5,5.5,146.0,7,4,1,2,7,4,1,12,12,0.0,0.0,0.0
143,mahzrunner,80.67,80.295,0.269,0.288,0.001,0.143,0.517,4.286,5.857,131.571,18,19,3,7,18,19,3,40,40,-0.013,-0.013,-0.025
311,beautiful,79.97,79.97,0.267,0.226,0.001,0.0,0.576,7.0,3.0,133.0,0,6,0,1,0,6,0,6,6,0.0,0.0,0.0
103,mrwolf2,79.14,79.14,0.264,0.306,0.002,1.5,0.481,5.5,4.0,147.5,6,6,0,2,6,6,0,12,12,0.0,0.0,0.0
47,Renzou,78.63,78.63,0.262,0.318,0.001,0.0,0.463,5.0,8.0,129.0,5,1,0,1,5,1,0,6,6,0.0,0.0,0.0
98,Comete,78.22,78.22,0.261,0.244,0.0,0.0,0.539,6.0,3.0,164.0,1,5,0,1,1,5,0,6,6,0.0,0.0,0.0
520,konomi,78.0,78.0,0.26,0.343,0.0,2.0,0.431,6.0,3.0,181.0,2,4,0,1,2,4,0,6,6,0.0,0.0,0.0
114,Mayottatoki,77.6,77.6,0.259,0.265,0.001,1.0,0.509,3.0,7.0,147.0,4,2,0,1,4,2,0,6,6,0.0,0.0,0.0
230,BigSmo,77.38,77.38,0.258,0.244,0.002,0.0,0.528,8.0,3.0,135.0,5,1,0,1,5,1,0,6,6,0.0,0.0,0.0
379,CipherKai,77.37,77.37,0.258,0.274,0.0,0.0,0.498,4.0,6.0,135.0,5,1,0,1,5,1,0,6,6,0.0,0.0,0.0
336,fiftypercentweeb,77.04,77.04,0.257,0.24,0.0,0.0,0.532,3.0,4.0,121.0,3,3,0,1,3,3,0,6,6,0.0,0.0,0.0
87,Beokros,76.94,76.94,0.256,0.262,0.001,0.5,0.506,4.0,4.5,139.5,3,7,2,2,3,7,2,12,12,0.0,0.0,0.0
134,Jakemonkey,75.83,75.83,0.253,0.199,0.001,0.0,0.563,4.5,5.0,116.0,2,10,0,2,2,10,0,12,12,0.0,0.0,0.0
286,Lakumix,75.54,75.54,0.252,0.248,0.001,0.0,0.506,7.0,1.0,133.0,2,4,0,1,2,4,0,6,6,0.0,0.0,0.0
289,Provenance,75.25,75.25,0.251,0.255,0.001,1.6,0.497,4.4,4.8,145.6,12,17,1,5,12,17,1,30,30,0.0,0.0,0.0
318,Nephirea,70.89,70.89,0.236,0.287,0.0,0.5,0.418,3.0,5.0,175.5,5,6,1,2,5,6,1,12,12,0.0,0.0,0.0
353,Solosion,70.75,70.75,0.236,0.213,0.001,0.5,0.496,4.5,1.0,122.5,7,5,0,2,7,5,0,12,12,0.0,0.0,0.0
38,Diukes,70.01,70.01,0.233,0.195,0.001,0.0,0.507,4.0,1.0,149.0,2,4,0,1,2,4,0,6,6,0.0,0.0,0.0
147,thjalago,69.55,69.55,0.232,0.18,0.001,2.0,0.518,6.0,2.0,133.0,2,4,0,1,2,4,0,6,6,0.0,0.0,0.0
150,Bommie,69.29,69.29,0.231,0.2,0.0,0.0,0.495,4.0,3.0,140.0,3,9,0,2,3,9,0,12,12,0.0,0.0,0.0
398,kabao,67.31,67.31,0.224,0.211,0.001,1.0,0.462,6.0,7.0,180.0,4,2,0,1,4,2,0,6,6,0.0,0.0,0.0
292,FeyFey,66.55,66.55,0.222,0.173,0.001,1.333,0.495,3.667,1.667,140.667,7,11,0,3,7,11,0,18,18,0.0,0.0,0.0
217,ShelterRin,66.14,66.14,0.22,0.212,0.0,0.0,0.45,1.0,4.0,156.0,4,7,1,2,4,7,1,12,12,0.0,0.0,0.0
357,chommy,64.65,64.65,0.216,0.174,0.001,1.0,0.475,4.25,2.5,152.75,13,9,2,4,13,9,2,24,24,0.0,0.0,0.0
453,RyoutaVN,64.53,64.53,0.215,0.186,0.0,0.5,0.461,2.5,3.5,148.5,5,7,0,2,5,7,0,12,12,0.0,0.0,0.0
399,ElJuanchi,64.38,64.38,0.215,0.157,0.0,0.0,0.49,3.0,2.333,120.667,7,8,1,3,7,8,1,16,16,0.0,0.0,0.0
121,Janoxx,63.89,63.89,0.213,0.119,0.001,1.0,0.527,2.0,2.0,135.0,3,3,0,1,3,3,0,6,6,0.0,0.0,0.0
410,FoopyPoopy,63.58,63.58,0.212,0.056,0.0,2.0,0.592,1.0,1.0,126.0,2,4,0,1,2,4,0,6,6,0.0,0.0,0.0
441,Dav1d,60.9,60.9,0.203,0.147,0.0,1.0,0.466,1.0,2.0,156.0,1,3,2,1,1,3,2,6,6,0.0,0.0,0.0
335,xeyz,59.16,59.16,0.197,0.176,0.0,4.0,0.417,3.0,1.0,142.0,5,0,1,1,5,0,1,6,6,0.0,0.0,0.0
126,shadismith,58.83,58.83,0.196,0.195,0.0,3.0,0.393,1.0,3.0,123.0,2,4,0,1,2,4,0,6,6,0.0,0.0,0.0
171,JustAWeirdo,56.83,56.504,0.189,0.113,0.0,0.875,0.461,2.25,1.25,129.375,22,23,1,8,22,23,1,46,46,-0.011,-0.011,-0.022
431,Luna,56.16,56.16,0.187,0.166,0.0,1.4,0.397,2.4,2.0,138.4,17,8,3,5,17,8,3,28,28,0.0,0.0,0.0
155,Unborned,55.81,55.81,0.186,0.145,0.0,2.0,0.417,2.0,4.0,166.0,2,4,0,1,2,4,0,6,6,0.0,0.0,0.0
391,rinshantsumo,55.07,55.07,0.184,0.06,0.0,2.0,0.5,1.0,0.0,133.0,0,6,0,1,0,6,0,6,6,0.0,0.0,0.0
405,anicomi,54.65,54.65,0.182,0.122,0.001,0.0,0.429,1.0,1.0,82.0,0,3,1,1,0,3,1,4,4,0.0,0.0,0.0
237,transfer,53.27,53.27,0.178,0.083,0.0,13.0,0.457,2.0,2.0,181.0,2,4,0,1,2,4,0,6,6,0.0,0.0,0.0
166,gw13,48.26,48.26,0.161,0.145,0.0,1.0,0.339,0.0,1.0,166.0,2,4,0,1,2,4,0,6,6,0.0,0.0,0.0
338,ranny,37.1,37.1,0.124,0.105,0.0,7.0,0.268,1.0,0.0,153.0,3,3,0,1,3,3,0,6,6,0.0,0.0,0.0
