Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Offlist hit
172,2026-06-12 12:26:12,80.0,oolli,36.076,50.929,2,7,4,5.316,13,0,0,36.076,5,3,57,158,4,2,0,68.182,13.043,41.772,66,3,0,45,21,2,0,4.606,12
174,2026-07-31 12:04:35,85.28,TateyamaAyano,27.972,45.122,1,8,10,5.902,7,0,0,27.972,3,3,41,182,3,7,1,65.116,9.353,32.867,47,7,4,30,17,2,0,5.0,13
176,2026-05-25 15:51:09,104.34,Spitzell,56.897,118.51,5,6,1,5.133,21,0,0,56.897,9,15,75,155,9,7,0,95.833,30.137,41.379,51,9,1,46,7,3,1,4.771,31
191,2026-07-12 00:28:30,115.56,redeyes,51.634,110.341,4,3,2,4.826,26,0,0,51.634,9,15,79,153,7,4,0,86.154,27.419,53.731,72,6,3,56,20,4,0,4.4,23
205,2026-06-20 01:57:10,108.64,sssthnoob,53.704,101.916,4,5,1,5.322,7,0,0,53.704,11,11,87,162,8,12,1,86.301,26.966,52.381,73,6,3,63,16,3,0,4.781,24
217,2026-06-20 01:57:10,114.2,ShelterRin,66.038,124.841,3,7,0,5.222,30,0,0,66.038,8,18,105,171,5,10,2,93.103,52.941,36.478,58,2,3,54,5,1,1,4.727,51
225,2026-03-13 15:56:00,80.0,MythAndroid,17.391,0.0,1,7,0,5.062,4,0,0,17.391,2,0,16,92,3,2,0,41.667,1.786,39.13,36,6,2,15,21,2,0,3.667,1
238,2026-07-20 14:19:07,104.35,Progenitor,49.324,114.002,5,5,1,5.315,25,0,0,49.324,15,6,73,166,5,6,1,81.633,33.333,35.542,59,8,3,47,12,1,1,4.407,33
244,2026-05-25 15:51:09,104.69,KNotAnyMore,61.644,99.277,3,9,3,5.462,23,0,0,61.644,9,11,90,146,14,13,0,93.878,48.864,41.88,58,5,2,47,14,3,2,4.773,43
247,2026-07-31 12:04:35,101.402,Shadow,62.329,122.981,6,9,1,5.554,9,0,0,62.329,12,13,91,180,33,28,0,91.935,39.241,45.89,67,10,2,60,10,4,1,5.37,31
259,2026-06-12 12:26:12,87.304,Patoche49,51.634,69.688,2,8,1,5.588,7,0,0,51.634,5,10,79,153,15,7,0,97.059,32.039,32.68,50,4,1,46,7,2,1,5.529,33
268,2026-07-31 12:04:35,119.49,civiltwlight,53.889,102.763,7,7,2,4.938,26,0,0,53.889,12,7,97,180,10,7,0,79.487,46.809,26.087,39,12,4,31,8,3,1,3.897,66
274,2026-05-15 15:47:39,116.26,Mami,45.07,93.988,4,12,2,4.938,21,0,0,45.07,6,10,64,142,4,1,0,80.645,35.135,21.831,31,8,2,25,6,0,0,3.839,39
277,2026-05-21 18:41:49,100.61,chemist,45.181,85.173,2,8,1,5.426,8,0,0,45.181,10,3,75,166,8,3,0,81.818,37.671,8.029,20,6,1,20,2,0,0,3.9,55
285,2026-07-12 00:28:30,100.0,miiarad,54.945,94.829,4,11,0,4.76,27,0,0,54.945,12,9,100,182,3,3,0,93.023,43.165,23.626,43,5,0,40,3,3,0,4.116,60
291,2026-03-13 15:56:00,107.08,ss_r_white_pony,46.667,0.0,5,6,0,3.976,20,0,0,46.667,9,5,42,90,2,3,0,93.103,24.59,32.222,29,7,1,27,2,1,0,3.379,15
318,2026-07-31 12:04:35,115.0,Nephirea,65.608,92.346,2,4,0,5.266,19,0,0,65.608,3,13,124,189,1,4,1,96.774,50.394,32.804,62,1,0,60,2,0,0,5.21,64
322,2026-07-31 12:04:35,95.974,Catge,45.038,79.025,4,8,3,5.729,9,0,0,45.038,5,9,85,189,10,23,2,95.918,27.368,30.597,49,4,2,47,6,2,2,5.224,38
325,2026-06-20 01:57:10,100.0,Swapin,44.565,83.29,4,5,0,5.13,12,0,0,44.565,7,4,46,117,8,2,0,76.667,29.032,35.043,41,9,3,29,12,3,0,4.366,18
326,2026-05-25 15:51:09,107.915,pomo,56.25,118.911,6,7,2,5.273,26,0,0,56.25,9,12,81,144,8,8,0,85.294,30.263,47.222,68,12,5,58,20,5,1,4.459,23
334,2026-07-20 14:19:07,97.197,2skr,40.952,75.476,5,9,6,5.23,8,0,0,40.952,10,8,74,191,20,15,3,96.154,25.926,26.786,45,8,1,41,8,2,0,4.303,33
335,2026-06-20 01:57:10,80.459,xeyz,36.552,49.546,2,8,4,5.913,9,0,0,36.552,5,3,53,153,21,28,0,43.478,6,79.452,116,10,10,50,75,12,0,4.436,7
353,2026-06-20 01:57:10,103.13,Solosion,61.842,132.898,7,9,2,5.214,21,0,0,61.842,13,13,94,152,13,7,0,96.552,50.943,33.696,46,7,1,40,6,3,2,4.759,54
356,2026-05-25 15:51:09,90.75,Isekaijoucho,50.427,83.995,1,6,1,5.169,18,0,0,50.427,4,13,63,135,6,5,0,76.744,35.135,37.778,51,4,1,36,15,2,0,4.535,27
357,2026-05-25 15:51:09,107.952,chommy,45.385,93.869,4,9,5,4.896,19,0,0,45.385,12,7,65,166,15,7,0,95.238,31.068,20.769,28,10,0,28,1,1,1,4.571,37
358,2026-07-20 14:19:07,115.728,mangoss,58.974,127.255,3,6,1,5.148,26,0,0,58.974,10,15,88,170,9,18,1,93.478,38.614,41.071,66,6,1,56,13,5,1,4.896,39
366,2026-07-20 14:19:07,122.89,AitsukiNakuru,56.209,83.611,2,9,2,5.131,23,0,0,56.209,5,11,86,166,8,8,1,82.667,37.736,49.02,78,4,3,62,17,6,2,4.853,24
367,2026-06-12 12:26:12,105.623,PotassiumF,46.584,104.979,7,8,0,5.443,25,0,0,46.584,12,9,75,171,11,6,1,96.429,25.688,38.356,56,3,3,54,7,0,1,4.809,30
376,2026-03-18 15:43:11,100.34,qwecocacola,48.031,92.186,0,5,0,4.508,20,0,0,48.031,6,7,61,127,3,3,0,93.548,33.333,24.409,31,3,1,29,2,0,0,4.355,32
378,2026-03-18 15:43:11,58.09,erzakuran,10.87,27.245,1,7,7,4.3,8,0,0,10.87,2,3,14,133,5,6,0,60,1.299,17.293,23,2,1,13,10,3,0,3.533,1
393,2026-07-31 12:04:35,80.62,Kyuuuu,42.604,69.559,5,9,7,5.586,18,0,0,42.604,9,7,72,189,10,13,1,83.051,20.909,36.905,62,6,1,50,12,2,0,5.113,23
394,2026-06-20 01:57:10,127.19,Komari,71.97,160.648,9,4,1,4.337,35,0,0,71.97,16,24,95,132,6,4,0,92.982,56,43.182,57,6,2,53,4,1,3,4.368,42
399,2026-06-20 01:57:10,95.101,ElJuanchi,37.405,71.014,4,8,1,5.585,7,0,0,37.405,7,5,60,168,15,22,1,97.143,25,22.222,35,5,2,34,7,1,1,5.229,26
405,2026-07-20 14:19:07,81.144,anicomi,34.706,63.565,3,8,4,5.071,9,0,0,34.706,8,6,59,170,7,14,1,78.378,2.985,30.588,52,5,2,38,14,3,1,4.692,21
413,2026-03-13 15:56:00,100.0,zokie,36.264,0.0,4,6,1,4.424,9,0,0,36.264,6,3,33,91,2,3,0,82.143,15.873,30.769,28,1,1,23,5,3,0,3.786,10
417,2026-07-20 14:19:07,95.498,YellowRose,46.207,114.645,7,9,3,5.655,8,0,0,46.207,12,12,67,166,16,16,1,87.755,25.714,36.296,58,8,4,45,21,3,2,4.816,24
419,2026-07-31 12:04:35,86.993,keysha18,49.655,80.667,3,7,3,5.867,9,0,0,49.655,7,7,79,182,24,17,1,90.741,29.787,38.043,56,4,3,49,13,2,0,5.605,32
426,2026-06-20 01:57:10,60.0,Raphtelia,9.615,11.364,0,10,2,5.3,1,0,0,9.615,0,1,10,104,2,3,0,100,4.082,5.769,6,1,0,6,0,0,0,4.667,4
430,2026-07-12 00:28:30,113.12,HaruUrara,57.143,142.046,5,9,3,4.475,32,0,0,57.143,8,16,78,156,5,10,1,95.238,41.096,34.821,42,6,2,40,14,1,2,4.1,38
431,2026-06-12 12:26:12,97.168,Luna,39.873,51.166,2,9,5,5.949,9,0,0,39.873,5,6,63,158,12,9,0,79.167,30.579,23.485,37,4,2,26,11,3,0,4.917,37
432,2026-04-30 15:50:01,106.7,IDeja,50.676,111.505,6,7,3,4.6,23,0,0,50.676,9,17,75,148,7,9,1,96,22.826,43.243,64,9,2,57,7,2,0,4.54,21
441,2026-07-12 00:28:30,100.0,Dav1d,37.87,71.41,8,9,2,4.844,8,0,0,37.87,10,4,64,169,3,8,0,88.235,16.949,30.178,51,9,4,44,7,0,1,4.137,20
451,2026-06-20 01:57:10,82.51,onai,46.711,56.551,2,9,1,6.028,9,0,0,46.711,3,5,71,152,6,14,1,96,29.464,26.316,40,2,1,38,2,1,1,5.625,33
453,2026-06-20 01:57:10,92.45,RyoutaVN,36.364,89.158,6,4,4,4.625,18,0,0,36.364,11,9,40,120,5,5,0,96,22.472,20.833,25,7,1,24,1,0,1,3.8,20
462,2026-04-30 15:50:01,69.28,hakohoka,15.827,42.64,2,9,4,5.682,7,0,0,15.827,5,4,22,148,10,11,1,94.118,9.353,8.929,17,5,0,16,1,0,0,5.444,13
466,2026-05-21 18:41:49,91.37,metak,34.783,45.679,1,6,2,5.768,7,0,0,34.783,2,3,56,161,3,1,1,80.769,12.844,32.298,52,5,0,42,10,0,0,5.404,14
483,2026-07-20 14:19:07,70.0,JaneRemover,28.571,40.986,3,12,6,5.396,7,0,0,28.571,4,2,48,168,4,1,1,68,11.864,29.762,50,3,2,34,16,1,0,4.76,14
489,2026-07-20 14:19:07,87.32,zomg,38.931,92.638,6,7,5,5.571,8,0,0,38.931,10,4,55,168,30,18,2,92.308,26.263,24.427,32,11,3,28,10,1,0,4.731,27
493,2026-05-13 18:19:33,60.0,chiabobo,6.289,5.974,0,7,13,5.8,1,0,0,6.289,0,1,10,159,1,5,0,10.204,4.545,30.818,49,1,2,5,44,0,0,4.653,5
495,2026-07-12 00:28:30,88.64,AppuruPai,42.857,64.963,1,8,5,5.907,5,0,0,42.857,7,11,78,182,5,6,0,75,21.818,39.56,72,13,4,54,18,8,0,4.833,24
501,2026-06-20 01:57:10,60.0,pxmacaiah,20.0,29.435,1,3,4,4.857,3,0,0,20,2,0,21,105,2,2,1,82.609,2.439,21.905,23,3,1,19,4,2,0,4.13,2
505,2026-06-12 12:26:12,105.0,MaikaSasaki,59.006,125.59,8,7,1,4.966,33,0,0,59.006,14,13,95,161,8,3,0,92.537,35.106,42.857,67,11,2,62,16,1,1,4.567,33
508,2026-07-12 00:28:30,45.0,McAlbertHabolea,9.804,15.375,1,3,7,5.4,4,0,0,9.804,2,1,15,153,5,1,0,44,3.125,16.34,25,6,1,11,14,3,0,4.08,4
520,2026-07-31 12:04:35,120.0,konomi,64.444,125.584,6,9,2,4.905,29,0,0,64.444,11,17,116,180,7,4,1,85.915,47.368,51.111,92,3,2,76,16,4,4,4.789,45
524,2026-07-12 00:28:30,50.0,ilovebushes,10.256,8.103,0,9,3,5.938,1,0,0,10.256,0,0,16,156,2,4,0,76.471,2.158,10.897,17,0,0,13,4,0,0,5.529,3
526,2026-06-20 01:57:10,80.0,peashooter,26.923,48.543,1,4,0,4.429,6,0,0,26.923,1,5,21,78,1,4,0,77.778,11.667,23.077,18,2,0,14,4,3,0,4.167,7
