Player ID,PlayerName,ELONOWR,ELO,RANK,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples,WINSTREAK,LOSESTREAK,TIESTREAK,PALL,PRECENT,WR,STREAK,FINAL MODIFIER
149,Zozo,108.51,108.51,0.362,0.568,0.002,0.8,0.499,9.0,10.0,11,16,1,43.8,38.2,50.4,6.6,5.0,1.2,1.2,0.8,4.13,142.2,5,11,16,1,28,28,0.0,0.0,0.0
217,ShelterRin,107.65,107.65,0.359,0.594,0.001,0.0,0.463,4.667,9.667,5,10,2,41.667,43.0,46.333,4.667,1.333,2.333,0.333,0.333,4.361,145.0,3,5,10,2,17,17,0.0,0.0,0.0
150,Bommie,105.39,107.208,0.351,0.595,0.001,0.667,0.439,7.0,8.667,18,14,1,66.667,23.333,71.333,4.667,2.333,0.833,0.667,0.5,4.684,151.167,6,18,14,1,33,33,0.061,0.061,0.121
318,Nephirea,107.06,107.06,0.357,0.656,0.001,0.0,0.391,3.0,13.0,1,4,1,60.0,64.0,62.0,2.0,1.0,0.0,0.0,0.0,5.21,189.0,1,1,4,1,6,6,0.0,0.0,0.0
430,HaruUrara,106.41,106.41,0.355,0.512,0.002,2.0,0.537,6.333,12.667,5,10,1,33.333,34.333,40.333,7.0,5.667,0.667,0.333,0.667,3.881,133.0,3,5,10,1,16,16,0.0,0.0,0.0
291,ss_r_white_pony,105.54,105.54,0.352,0.467,0.005,0.0,0.575,9.0,5.0,2,3,0,27.0,15.0,29.0,2.0,7.0,1.0,1.0,0.0,3.379,90.0,1,2,3,0,5,5,0.0,0.0,0.0
143,mahzrunner,104.18,104.18,0.347,0.546,0.002,0.0,0.479,9.0,8.2,15,13,0,45.0,35.8,53.4,8.4,6.0,1.0,0.8,0.6,4.187,147.8,5,15,13,0,28,28,0.0,0.0,0.0
285,miiarad,103.02,103.02,0.343,0.549,0.002,0.0,0.463,12.0,9.0,3,3,0,40.0,60.0,43.0,3.0,5.0,0.0,3.0,0.0,4.116,182.0,1,3,3,0,6,6,0.0,0.0,0.0
358,mangoss,102.86,102.86,0.343,0.559,0.001,0.4,0.451,6.0,10.8,9,18,1,49.4,29.4,56.2,6.8,4.6,0.4,2.0,0.4,4.603,141.8,5,9,18,1,28,28,0.0,0.0,0.0
505,MaikaSasaki,101.31,101.31,0.338,0.525,0.003,0.5,0.47,10.5,8.5,8,3,0,50.0,26.5,60.5,10.5,8.5,1.0,1.0,1.0,4.496,143.5,2,8,3,0,11,11,0.0,0.0,0.0
72,ruuka,100.87,100.87,0.336,0.535,0.002,3.0,0.456,7.0,13.0,5,7,0,61.0,30.0,83.5,22.5,7.0,1.0,4.5,0.0,4.264,170.0,2,5,7,0,12,12,0.0,0.0,0.0
353,Solosion,100.41,100.41,0.335,0.534,0.003,1.25,0.451,8.25,6.25,13,7,0,32.0,32.25,35.0,3.0,5.75,0.5,1.25,1.0,4.307,119.5,4,13,7,0,20,20,0.0,0.0,0.0
191,redeyes,100.32,100.32,0.334,0.516,0.002,1.0,0.472,8.0,12.0,7,4,0,54.0,20.0,68.5,14.5,4.5,1.5,2.5,0.0,4.374,143.5,2,7,4,0,11,11,0.0,0.0,0.0
268,civiltwlight,99.88,99.88,0.333,0.498,0.004,1.0,0.484,10.667,6.333,10,7,0,22.333,49.0,30.0,7.667,9.667,2.667,1.333,0.667,2.98,141.667,3,10,7,0,17,17,0.0,0.0,0.0
432,Deja_,99.44,99.44,0.331,0.471,0.002,1.333,0.511,6.667,11.0,7,9,1,47.667,17.0,51.667,4.0,6.333,1.0,1.0,0.0,4.126,137.0,3,7,9,1,17,17,0.0,0.0,0.0
376,qwecocacola,99.07,99.07,0.33,0.48,0.0,0.0,0.499,6.0,7.0,3,3,0,29.0,32.0,31.0,2.0,3.0,1.0,0.0,0.0,4.355,127.0,1,3,3,0,6,6,0.0,0.0,0.0
176,Spitzell,99.04,99.04,0.33,0.524,0.002,0.333,0.45,6.333,8.667,9,7,0,42.0,24.333,46.0,4.0,6.667,0.333,1.0,0.333,4.474,127.667,3,9,7,0,16,16,0.0,0.0,0.0
79,JuliAless64,97.21,97.21,0.324,0.526,0.001,0.0,0.43,5.0,10.5,2,9,0,56.5,20.0,71.0,14.5,5.5,2.5,3.0,0.0,4.436,145.0,2,2,9,0,11,11,0.0,0.0,0.0
366,AitsukiNakuru,96.94,96.94,0.323,0.512,0.0,0.667,0.443,4.333,7.333,8,8,1,48.333,22.333,63.333,15.0,3.667,1.667,4.0,0.667,4.271,136.333,3,8,8,1,17,17,0.0,0.0,0.0
326,pomo,96.75,96.75,0.323,0.492,0.002,0.667,0.46,6.333,10.333,8,8,0,48.0,19.667,62.667,14.667,8.0,3.0,4.0,0.333,4.023,137.0,3,8,8,0,16,16,0.0,0.0,0.0
144,liljakatsuragi,96.69,96.69,0.322,0.547,0.0,0.0,0.403,5.0,7.0,6,6,0,63.0,33.5,68.5,5.5,3.0,0.5,1.0,0.0,4.776,176.5,2,6,6,0,12,12,0.0,0.0,0.0
247,Shadow,94.74,95.917,0.316,0.493,0.002,0.4,0.439,7.0,5.9,33,28,0,47.5,22.8,54.7,7.3,4.9,0.9,1.9,0.2,4.344,142.3,10,30,26,0,61,56,0.041,0.036,0.077
205,TBDhater,95.66,95.66,0.319,0.503,0.001,0.25,0.438,6.5,6.75,8,12,1,52.75,14.75,63.75,11.0,4.5,1.75,1.75,0.0,4.454,134.0,4,8,12,1,21,21,0.0,0.0,0.0
244,KNotAnyMore,95.6,95.6,0.319,0.497,0.001,0.8,0.444,7.0,5.4,14,13,0,40.8,23.2,50.4,9.6,3.0,1.0,1.8,0.6,4.429,128.0,5,14,13,0,27,27,0.0,0.0,0.0
134,Jakemonkey,95.59,95.59,0.319,0.433,0.002,0.0,0.512,11.0,3.0,3,2,0,29.0,29.0,33.0,4.0,2.0,1.0,0.0,0.0,3.97,134.0,1,3,2,0,5,5,0.0,0.0,0.0
356,Isekaijoucho,94.27,94.27,0.314,0.485,0.0,0.5,0.444,4.0,9.0,6,5,0,34.5,26.5,47.0,12.5,3.5,1.0,1.5,0.0,4.278,126.0,2,6,5,0,11,11,0.0,0.0,0.0
66,bamboo,93.99,93.99,0.313,0.503,0.002,3.0,0.42,9.0,14.0,3,3,0,37.0,49.0,37.0,0.0,7.0,0.0,0.0,0.0,4.676,171.0,1,3,3,0,6,6,0.0,0.0,0.0
238,Progenitor,93.14,93.14,0.31,0.466,0.002,0.5,0.451,10.0,5.0,5,6,1,43.5,29.5,54.0,10.5,6.0,2.5,0.5,0.5,4.0,157.0,2,5,6,1,12,12,0.0,0.0,0.0
16,yahallonyanpasu,91.5,91.5,0.305,0.373,0.002,4.0,0.535,14.0,8.0,6,0,0,38.0,24.0,55.0,17.0,11.0,4.0,2.0,0.0,3.782,166.0,1,6,0,0,6,6,0.0,0.0,0.0
274,Mami,90.22,90.22,0.301,0.451,0.003,2.0,0.437,6.0,10.0,4,1,0,25.0,39.0,31.0,6.0,8.0,2.0,0.0,0.0,3.839,142.0,1,4,1,0,5,5,0.0,0.0,0.0
357,chommy,88.42,88.42,0.295,0.397,0.001,2.0,0.478,7.25,5.5,15,7,0,23.25,28.25,23.5,0.25,4.75,0.0,0.25,0.5,4.476,129.0,4,15,7,0,22,22,0.0,0.0,0.0
413,zokie,88.28,88.28,0.294,0.363,0.004,1.0,0.511,6.0,3.0,2,3,0,23.0,10.0,28.0,5.0,1.0,1.0,3.0,0.0,3.786,91.0,1,2,3,0,5,5,0.0,0.0,0.0
121,Janoxx,88.26,88.26,0.294,0.283,0.005,2.25,0.595,11.75,2.75,10,11,1,16.5,15.5,17.0,0.5,9.25,0.5,0.0,0.25,2.31,113.5,4,10,11,1,22,22,0.0,0.0,0.0
367,PotassiumF,88.2,88.2,0.294,0.445,0.002,0.0,0.424,7.667,5.333,11,6,1,47.0,23.667,51.667,4.667,3.0,1.333,0.0,0.333,4.624,159.333,3,11,6,1,18,18,0.0,0.0,0.0
453,RyoutaVN,87.0,87.0,0.29,0.348,0.003,2.0,0.514,6.5,6.0,5,5,0,22.0,18.0,23.0,1.0,6.0,0.5,0.0,0.5,3.305,115.0,2,5,5,0,10,10,0.0,0.0,0.0
325,Swapin,86.31,86.31,0.288,0.419,0.002,0.0,0.431,6.0,2.5,8,2,0,26.0,17.5,35.5,9.5,7.0,2.0,2.0,0.0,3.983,104.5,2,8,2,0,10,10,0.0,0.0,0.0
441,Dav1d,84.92,84.92,0.283,0.35,0.003,1.0,0.491,6.0,3.5,3,8,0,29.5,15.0,34.0,4.5,5.0,2.0,0.0,0.5,4.098,123.5,2,3,8,0,11,11,0.0,0.0,0.0
417,YellowRose,84.7,84.7,0.282,0.402,0.002,1.167,0.434,6.833,4.667,16,16,1,36.333,19.333,47.667,11.333,3.667,1.833,1.667,0.5,4.21,138.167,6,16,16,1,33,33,0.0,0.0,0.0
419,Keysha,81.99,84.49,0.273,0.421,0.001,1.375,0.386,3.75,3.375,24,17,1,36.0,22.25,44.375,8.375,2.25,1.25,0.75,0.0,4.638,137.75,8,24,17,1,42,42,0.083,0.083,0.167
334,2skr,81.79,83.764,0.273,0.371,0.001,2.429,0.438,5.714,4.857,20,15,3,29.143,20.857,32.714,3.571,6.429,0.714,0.429,0.0,4.079,134.286,7,20,15,3,38,38,0.066,0.066,0.132
489,zomg,79.0,82.6,0.263,0.314,0.003,2.222,0.47,7.333,2.222,30,18,2,20.667,19.556,25.444,4.778,6.0,0.889,0.111,0.0,3.758,127.222,9,30,18,2,50,50,0.12,0.12,0.24
277,chemist,80.85,80.85,0.269,0.397,0.001,1.0,0.4,6.5,3.0,8,3,0,14.5,46.5,15.5,1.0,4.0,0.5,0.0,0.0,3.814,151.5,2,8,3,0,11,11,0.0,0.0,0.0
159,legrandort,80.6,80.6,0.269,0.382,0.001,1.0,0.415,5.25,5.0,13,10,0,37.5,20.25,40.0,2.5,3.75,0.0,0.0,0.0,4.796,149.5,4,13,10,0,23,23,0.0,0.0,0.0
259,Patoche49,79.85,79.85,0.266,0.419,0.001,0.75,0.367,4.5,4.0,15,7,0,36.5,24.0,40.0,3.5,2.0,0.25,0.5,0.25,5.222,143.75,4,15,7,0,22,22,0.0,0.0,0.0
97,chaabdu92,79.4,79.4,0.265,0.369,0.002,3.0,0.415,5.5,4.5,7,4,0,39.0,19.0,45.5,6.5,5.5,2.5,0.5,0.0,4.461,155.0,2,7,4,0,11,11,0.0,0.0,0.0
393,Kyuuuu,78.64,78.64,0.262,0.382,0.002,3.5,0.393,6.0,5.75,10,13,1,47.5,17.5,58.0,10.5,5.25,0.25,0.75,0.0,4.832,169.75,4,10,13,1,24,24,0.0,0.0,0.0
526,peashooter,78.12,78.12,0.26,0.269,0.001,0.0,0.51,1.0,5.0,1,4,0,14.0,7.0,18.0,4.0,2.0,0.0,3.0,0.0,4.167,78.0,1,1,4,0,5,5,0.0,0.0,0.0
164,IAmAsianNoob,77.67,77.67,0.259,0.418,0.0,1.5,0.347,2.5,3.0,4,8,0,39.0,30.0,44.5,5.5,2.0,0.5,1.0,0.0,5.292,165.0,2,4,8,0,12,12,0.0,0.0,0.0
451,onai,77.07,77.07,0.257,0.383,0.001,0.5,0.377,2.0,3.75,6,14,1,25.0,25.75,26.75,1.75,1.25,0.25,0.5,0.5,5.254,130.5,4,6,14,1,21,21,0.0,0.0,0.0
322,Catge,81.29,75.719,0.271,0.405,0.001,1.0,0.396,3.286,5.286,10,23,2,33.429,21.714,37.286,3.857,2.286,0.857,0.571,0.429,4.725,133.857,7,10,23,2,35,35,-0.186,-0.186,-0.371
172,oolli,75.38,75.38,0.251,0.361,0.001,4.0,0.383,5.0,3.0,4,2,0,45.0,12.0,66.0,21.0,3.0,0.0,2.0,0.0,4.606,158.0,1,4,2,0,6,6,0.0,0.0,0.0
495,AppuruPai,75.01,75.01,0.25,0.377,0.0,4.0,0.363,4.5,6.5,5,6,0,42.5,18.0,60.0,17.5,8.0,3.5,4.0,0.0,4.354,157.0,2,5,6,0,11,11,0.0,0.0,0.0
405,anicomi,72.66,72.66,0.242,0.281,0.001,1.5,0.441,4.5,3.5,7,14,1,25.5,13.0,37.25,11.75,3.75,0.5,1.5,0.25,4.238,130.25,4,7,14,1,22,22,0.0,0.0,0.0
399,ElJuanchi,75.02,72.257,0.25,0.329,0.001,0.571,0.414,3.714,2.286,15,22,1,21.429,19.857,25.429,4.0,2.143,1.143,0.857,0.571,4.52,124.571,7,15,22,1,38,38,-0.092,-0.092,-0.184
431,Luna,71.2,71.2,0.237,0.374,0.0,2.0,0.327,2.25,4.75,12,9,0,23.0,29.5,31.75,8.75,2.0,1.0,1.5,0.0,4.547,139.5,4,12,9,0,21,21,0.0,0.0,0.0
171,JustAWeirdo,74.71,69.857,0.249,0.345,0.001,1.167,0.394,3.333,4.5,11,22,1,26.0,23.833,28.5,2.5,6.167,1.0,0.0,0.0,4.935,144.333,6,11,22,1,34,34,-0.162,-0.162,-0.324
466,metak,67.67,67.67,0.226,0.348,0.001,2.0,0.319,2.0,3.0,3,1,1,42.0,14.0,52.0,10.0,5.0,0.0,0.0,0.0,5.404,161.0,1,3,1,1,5,5,0.0,0.0,0.0
483,JaneRemover,66.43,66.43,0.221,0.286,0.002,6.0,0.372,4.0,2.0,4,1,1,34.0,14.0,50.0,16.0,3.0,2.0,1.0,0.0,4.76,168.0,1,4,1,1,6,6,0.0,0.0,0.0
378,erzakuran,64.9,64.9,0.216,0.107,0.0,5.5,0.55,2.0,2.0,5,6,0,11.0,1.0,19.0,8.0,1.5,0.5,2.0,0.0,3.44,112.5,2,5,6,0,11,11,0.0,0.0,0.0
501,pxmacaiah,64.86,64.86,0.216,0.2,0.001,4.0,0.449,2.0,0.0,2,2,1,19.0,2.0,23.0,4.0,3.0,1.0,2.0,0.0,4.13,105.0,1,2,2,1,5,5,0.0,0.0,0.0
335,xeyz,66.15,64.007,0.221,0.285,0.0,1.889,0.371,2.444,1.778,21,28,0,34.111,3.889,95.889,61.778,6.333,6.333,8.556,0.0,3.735,131.889,9,21,28,0,49,49,-0.071,-0.071,-0.143
174,TateyamaAyano,60.51,60.51,0.202,0.252,0.001,10.0,0.348,2.5,1.5,3,7,1,29.0,11.5,45.0,16.0,4.5,2.0,1.5,0.0,4.458,162.5,2,3,7,1,11,11,0.0,0.0,0.0
225,MythAndroid,59.28,59.28,0.198,0.174,0.001,0.0,0.42,2.0,0.0,3,2,0,15.0,1.0,36.0,21.0,6.0,2.0,2.0,0.0,3.667,92.0,1,3,2,0,5,5,0.0,0.0,0.0
462,hakohoka,58.62,58.62,0.195,0.149,0.001,3.0,0.44,3.25,2.25,10,11,1,12.25,7.75,12.5,0.25,3.0,0.0,0.0,0.0,4.344,133.25,4,10,11,1,22,22,0.0,0.0,0.0
426,Raphtelia,47.7,47.7,0.159,0.096,0.0,2.0,0.386,0.0,1.0,2,3,0,6.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,4.667,104.0,1,2,3,0,5,5,0.0,0.0,0.0
508,McAlbertHabolea,46.57,46.57,0.155,0.098,0.001,7.0,0.371,2.0,1.0,5,1,0,11.0,4.0,25.0,14.0,6.0,1.0,3.0,0.0,4.08,153.0,1,5,1,0,6,6,0.0,0.0,0.0
524,ilovebushes,39.49,39.49,0.132,0.103,0.0,3.0,0.295,0.0,0.0,2,4,0,13.0,3.0,17.0,4.0,0.0,0.0,0.0,0.0,5.529,156.0,1,2,4,0,6,6,0.0,0.0,0.0
493,chiabobo,37.25,37.25,0.124,0.063,0.0,13.0,0.314,0.0,1.0,1,5,0,5.0,5.0,49.0,44.0,1.0,2.0,0.0,0.0,4.653,159.0,1,1,5,0,6,6,0.0,0.0,0.0
