Player ID,PlayerName,ELONOWR,RANK,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples,WINSTREAK,LOSESTREAK,TIESTREAK,ELO
121,Janoxx,88.26,0.294,0.283,0.005,2.25,0.595,11.75,2.75,10,11,1,16.5,15.5,17.0,0.5,9.25,0.5,0.0,0.25,2.31,113.5,4,10,11,1,88.26
134,Jakemonkey,95.59,0.319,0.433,0.002,0.0,0.512,11.0,3.0,3,2,0,29.0,29.0,33.0,4.0,2.0,1.0,0.0,0.0,3.97,134.0,1,3,2,0,95.59
143,mahzrunner,104.18,0.347,0.546,0.002,0.0,0.479,9.0,8.2,15,13,0,45.0,35.8,53.4,8.4,6.0,1.0,0.8,0.6,4.187,147.8,5,15,13,0,104.18
149,Zozo,107.87,0.36,0.545,0.003,1.0,0.517,9.0,11.0,8,14,0,40.5,32.0,46.5,6.0,4.5,1.25,1.5,1.0,4.011,132.25,4,8,14,0,107.87
150,Bommie,104.49,0.348,0.595,0.001,1.0,0.43,5.5,7.5,9,12,0,67.0,20.5,71.0,4.0,2.25,1.0,0.75,0.25,4.776,146.5,4,9,12,0,104.49
159,legrandort,82.02,0.273,0.359,0.001,0.0,0.453,4.5,4.0,7,4,0,27.5,16.5,30.0,2.5,3.5,0.0,0.0,0.0,4.483,122.5,2,7,4,0,82.02
164,IAmAsianNoob,77.67,0.259,0.418,0.0,1.5,0.347,2.5,3.0,4,8,0,39.0,30.0,44.5,5.5,2.0,0.5,1.0,0.0,5.292,165.0,2,4,8,0,77.67
171,JustAWeirdo,73.53,0.245,0.346,0.001,1.4,0.381,3.6,4.6,9,18,1,25.0,24.2,27.4,2.4,5.6,0.6,0.0,0.0,5.105,142.0,5,9,18,1,73.53
172,oolli,75.38,0.251,0.361,0.001,4.0,0.383,5.0,3.0,4,2,0,45.0,12.0,66.0,21.0,3.0,0.0,2.0,0.0,4.606,158.0,1,4,2,0,75.38
174,TateyamaAyano,68.08,0.227,0.28,0.001,10.0,0.396,3.0,3.0,0,5,0,30.0,10.0,47.0,17.0,7.0,4.0,1.0,0.0,3.915,143.0,1,0,5,0,68.08
176,Spitzell,99.04,0.33,0.524,0.002,0.333,0.45,6.333,8.667,9,7,0,42.0,24.333,46.0,4.0,6.667,0.333,1.0,0.333,4.474,127.667,3,9,7,0,99.04
191,redeyes,98.41,0.328,0.515,0.001,2.0,0.453,7.0,15.0,2,3,0,52.0,17.0,72.0,20.0,3.0,3.0,4.0,0.0,4.347,134.0,1,2,3,0,98.41
205,TBDhater,95.66,0.319,0.503,0.001,0.25,0.438,6.5,6.75,8,12,1,52.75,14.75,63.75,11.0,4.5,1.75,1.75,0.0,4.454,134.0,4,8,12,1,95.66
217,ShelterRin,107.65,0.359,0.594,0.001,0.0,0.463,4.667,9.667,5,10,2,41.667,43.0,46.333,4.667,1.333,2.333,0.333,0.333,4.361,145.0,3,5,10,2,107.65
225,MythAndroid,59.28,0.198,0.174,0.001,0.0,0.42,2.0,0.0,3,2,0,15.0,1.0,36.0,21.0,6.0,2.0,2.0,0.0,3.667,92.0,1,3,2,0,59.28
238,Progenitor,102.65,0.342,0.493,0.003,0.0,0.519,15.0,4.0,2,3,1,40.0,33.0,49.0,9.0,8.0,2.0,1.0,1.0,3.592,148.0,1,2,3,1,102.65
244,KNotAnyMore,95.6,0.319,0.497,0.001,0.8,0.444,7.0,5.4,14,13,0,40.8,23.2,50.4,9.6,3.0,1.0,1.8,0.6,4.429,128.0,5,14,13,0,95.6
247,Shadow,97.06,0.324,0.506,0.002,0.25,0.449,7.375,5.0,23,20,0,45.125,20.75,51.625,6.625,4.375,1.125,1.875,0.25,4.325,129.625,8,23,20,0,97.06
259,Patoche49,79.85,0.266,0.419,0.001,0.75,0.367,4.5,4.0,15,7,0,36.5,24.0,40.0,3.5,2.0,0.25,0.5,0.25,5.222,143.75,4,15,7,0,79.85
268,civiltwlight,100.03,0.333,0.478,0.004,1.0,0.507,10.0,7.0,6,5,0,18.0,40.5,25.5,7.5,8.5,3.0,2.0,0.5,2.521,122.5,2,6,5,0,100.03
274,Mami,90.22,0.301,0.451,0.003,2.0,0.437,6.0,10.0,4,1,0,25.0,39.0,31.0,6.0,8.0,2.0,0.0,0.0,3.839,142.0,1,4,1,0,90.22
277,chemist,80.85,0.269,0.397,0.001,1.0,0.4,6.5,3.0,8,3,0,14.5,46.5,15.5,1.0,4.0,0.5,0.0,0.0,3.814,151.5,2,8,3,0,80.85
291,ss_r_white_pony,105.54,0.352,0.467,0.005,0.0,0.575,9.0,5.0,2,3,0,27.0,15.0,29.0,2.0,7.0,1.0,1.0,0.0,3.379,90.0,1,2,3,0,105.54
322,Catge,83.47,0.278,0.408,0.001,0.4,0.416,4.0,5.0,7,17,1,31.2,20.6,35.2,4.0,2.2,0.6,0.6,0.6,4.626,125.6,5,7,17,1,83.47
325,Swapin,86.31,0.288,0.419,0.002,0.0,0.431,6.0,2.5,8,2,0,26.0,17.5,35.5,9.5,7.0,2.0,2.0,0.0,3.983,104.5,2,8,2,0,86.31
326,pomo,96.75,0.323,0.492,0.002,0.667,0.46,6.333,10.333,8,8,0,48.0,19.667,62.667,14.667,8.0,3.0,4.0,0.333,4.023,137.0,3,8,8,0,96.75
334,2skr,82.05,0.273,0.37,0.001,2.333,0.442,5.833,4.667,17,13,2,28.333,19.5,31.167,2.833,6.333,0.667,0.167,0.0,4.08,129.0,6,17,13,2,82.05
335,xeyz,66.15,0.221,0.285,0.0,1.889,0.371,2.444,1.778,21,28,0,34.111,3.889,95.889,61.778,6.333,6.333,8.556,0.0,3.735,131.889,9,21,28,0,66.15
353,Solosion,100.41,0.335,0.534,0.003,1.25,0.451,8.25,6.25,13,7,0,32.0,32.25,35.0,3.0,5.75,0.5,1.25,1.0,4.307,119.5,4,13,7,0,100.41
356,Isekaijoucho,94.27,0.314,0.485,0.0,0.5,0.444,4.0,9.0,6,5,0,34.5,26.5,47.0,12.5,3.5,1.0,1.5,0.0,4.278,126.0,2,6,5,0,94.27
357,chommy,88.42,0.295,0.397,0.001,2.0,0.478,7.25,5.5,15,7,0,23.25,28.25,23.5,0.25,4.75,0.0,0.25,0.5,4.476,129.0,4,15,7,0,88.42
358,mangoss,105.04,0.35,0.57,0.001,0.25,0.462,6.25,11.25,8,13,1,47.75,28.75,53.75,6.0,4.75,0.5,2.0,0.5,4.534,134.75,4,8,13,1,105.04
366,AitsukiNakuru,98.86,0.33,0.514,0.001,1.0,0.459,5.0,5.5,5,6,0,42.0,22.0,56.0,14.0,3.5,1.0,4.5,1.0,4.156,121.5,2,5,6,0,98.86
367,PotassiumF,88.2,0.294,0.445,0.002,0.0,0.424,7.667,5.333,11,6,1,47.0,23.667,51.667,4.667,3.0,1.333,0.0,0.333,4.624,159.333,3,11,6,1,88.2
376,qwecocacola,99.07,0.33,0.48,0.0,0.0,0.499,6.0,7.0,3,3,0,29.0,32.0,31.0,2.0,3.0,1.0,0.0,0.0,4.355,127.0,1,3,3,0,99.07
378,erzakuran,64.9,0.216,0.107,0.0,5.5,0.55,2.0,2.0,5,6,0,11.0,1.0,19.0,8.0,1.5,0.5,2.0,0.0,3.44,112.5,2,5,6,0,64.9
393,Kyuuuu,77.54,0.258,0.367,0.001,4.0,0.399,4.5,4.5,7,5,0,46.5,12.5,57.5,11.0,4.5,0.0,1.0,0.0,4.96,160.5,2,7,5,0,77.54
394,Komari,126.5,0.422,0.682,0.006,0.5,0.557,13.5,20.0,6,4,0,43.0,38.0,47.0,4.0,4.5,1.0,0.5,2.5,3.914,118.0,2,6,4,0,126.5
399,ElJuanchi,75.02,0.25,0.329,0.001,0.571,0.414,3.714,2.286,15,22,1,21.429,19.857,25.429,4.0,2.143,1.143,0.857,0.571,4.52,124.571,7,15,22,1,75.02
405,anicomi,70.58,0.235,0.259,0.001,0.667,0.444,3.333,3.667,6,9,1,21.333,10.333,32.333,11.0,4.0,0.667,1.667,0.0,4.086,117.0,3,6,9,1,70.58
413,zokie,88.28,0.294,0.363,0.004,1.0,0.511,6.0,3.0,2,3,0,23.0,10.0,28.0,5.0,1.0,1.0,3.0,0.0,3.786,91.0,1,2,3,0,88.28
417,YellowRose,87.79,0.293,0.412,0.002,1.0,0.454,8.0,4.8,13,14,0,36.2,19.0,45.6,9.4,4.0,1.8,1.6,0.6,4.166,132.6,5,13,14,0,87.79
419,keysha18,82.14,0.274,0.424,0.001,1.4,0.385,3.8,2.8,17,9,0,36.2,19.2,45.2,9.0,2.6,1.2,0.6,0.0,4.687,130.0,5,17,9,0,82.14
426,Raphtelia,47.7,0.159,0.096,0.0,2.0,0.386,0.0,1.0,2,3,0,6.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,4.667,104.0,1,2,3,0,47.7
430,HaruUrara,105.62,0.352,0.519,0.002,2.0,0.523,6.0,11.0,3,6,1,30.0,32.5,39.5,9.5,6.0,1.0,0.5,0.0,3.858,121.5,2,3,6,1,105.62
431,Luna,71.2,0.237,0.374,0.0,2.0,0.327,2.25,4.75,12,9,0,23.0,29.5,31.75,8.75,2.0,1.0,1.5,0.0,4.547,139.5,4,12,9,0,71.2
432,Deja_,99.44,0.331,0.471,0.002,1.333,0.511,6.667,11.0,7,9,1,47.667,17.0,51.667,4.0,6.333,1.0,1.0,0.0,4.126,137.0,3,7,9,1,99.44
441,Dav1d,85.58,0.285,0.321,0.001,0.0,0.531,2.0,4.0,1,4,0,15.0,10.0,17.0,2.0,1.0,0.0,0.0,0.0,4.059,78.0,1,1,4,0,85.58
451,onai,77.07,0.257,0.383,0.001,0.5,0.377,2.0,3.75,6,14,1,25.0,25.75,26.75,1.75,1.25,0.25,0.5,0.5,5.254,130.5,4,6,14,1,77.07
453,RyoutaVN,87.0,0.29,0.348,0.003,2.0,0.514,6.5,6.0,5,5,0,22.0,18.0,23.0,1.0,6.0,0.5,0.0,0.5,3.305,115.0,2,5,5,0,87.0
462,hakohoka,58.62,0.195,0.149,0.001,3.0,0.44,3.25,2.25,10,11,1,12.25,7.75,12.5,0.25,3.0,0.0,0.0,0.0,4.344,133.25,4,10,11,1,58.62
466,metak,67.67,0.226,0.348,0.001,2.0,0.319,2.0,3.0,3,1,1,42.0,14.0,52.0,10.0,5.0,0.0,0.0,0.0,5.404,161.0,1,3,1,1,67.67
489,zomg,79.91,0.266,0.314,0.003,2.5,0.479,7.25,2.375,26,17,1,19.875,18.75,24.875,5.0,6.5,0.875,0.125,0.0,3.682,122.125,8,26,17,1,79.91
493,chiabobo,37.25,0.124,0.063,0.0,13.0,0.314,0.0,1.0,1,5,0,5.0,5.0,49.0,44.0,1.0,2.0,0.0,0.0,4.653,159.0,1,1,5,0,37.25
495,AppuruPai,63.36,0.211,0.326,0.0,5.0,0.299,2.0,2.0,2,3,0,31.0,12.0,48.0,17.0,3.0,3.0,0.0,0.0,4.833,132.0,1,2,3,0,63.36
501,pxmacaiah,64.86,0.216,0.2,0.001,4.0,0.449,2.0,0.0,2,2,1,19.0,2.0,23.0,4.0,3.0,1.0,2.0,0.0,4.13,105.0,1,2,2,1,64.86
505,MaikaSasaki,101.31,0.338,0.525,0.003,0.5,0.47,10.5,8.5,8,3,0,50.0,26.5,60.5,10.5,8.5,1.0,1.0,1.0,4.496,143.5,2,8,3,0,101.31
526,peashooter,78.12,0.26,0.269,0.001,0.0,0.51,1.0,5.0,1,4,0,14.0,7.0,18.0,4.0,2.0,0.0,3.0,0.0,4.167,78.0,1,1,4,0,78.12
